nitems;find;prove;profit;split;first;last;ns;sol
int;int;int;int;int;int;int;int;string
48;2300517;2300517;18080;31;21;30;28;111111111111111111110111110111000000000000000000
48;20;20;17855;30;29;31;29;111111111111111111111111111100100000000000000000
48;1;1;21087;32;31;32;31;111111111111111111111111111111010000000000000000
48;3;3;19613;31;30;33;30;111111111111111111111111111110001000000000000000
48;0;0;21496;31;30;29;29;111111111111111111111111111110000000000000000000
48;386;386;19428;30;28;37;30;111111111111111111111111111000110000100000000000
48;83;83;20566;32;30;32;31;111111111111111111111111111110110000000000000000
48;0;0;20469;30;29;28;28;111111111111111111111111111100000000000000000000
48;137;137;20061;30;27;29;27;111111111111111111111111110010000000000000000000
48;27620076;27620076;19474;32;17;34;29;111111111111111101111011111110100100000000000000
48;2867;2867;17514;31;25;30;29;111111111111111111111111011111000000000000000000
48;434;434;18422;32;29;31;30;111111111111111111111111111101100000000000000000
48;1;1;17747;31;30;31;30;111111111111111111111111111110100000000000000000
48;0;0;18182;30;29;28;28;111111111111111111111111111100000000000000000000
48;0;0;21719;35;34;33;33;111111111111111111111111111111111000000000000000
48;85;85;20517;30;27;30;28;111111111111111111111111110101000000000000000000
48;778;778;17595;27;24;43;27;111111111111111111111110111000000000000000100000
48;55;55;19327;33;31;36;31;111111111111111111111111111111000001000000000000
48;0;0;18293;31;30;29;29;111111111111111111111111111110000000000000000000
48;41;41;20101;31;29;32;30;111111111111111111111111111101010000000000000000
48;19;19;19634;33;31;33;31;111111111111111111111111111111001000000000000000
48;119;119;18498;31;29;33;29;111111111111111111111111111100001000000000000000
48;0;0;19520;32;31;30;30;111111111111111111111111111111000000000000000000
48;0;0;19735;32;32;31;31;111111111111111111111111111111100000000000000000
48;6;6;19701;29;28;34;28;111111111111111111111111111000000100000000000000
48;1;1;18598;29;28;29;28;111111111111111111111111111010000000000000000000
48;8110;8110;20567;31;26;31;29;111111111111111111111111101101100000000000000000
48;20;20;20914;34;32;36;32;111111111111111111111111111111100001000000000000
48;2;2;19883;31;30;32;30;111111111111111111111111111110010000000000000000
48;0;0;18416;32;31;30;30;111111111111111111111111111111000000000000000000
48;2;2;19005;29;28;30;28;111111111111111111111111111001000000000000000000
48;90808;90808;18543;31;23;30;28;111111111111111111111101110111000000000000000000
48;1460;1460;19219;29;26;40;28;111111111111111111111111101010000000000100000000
48;4273;4273;20646;32;27;31;30;111111111111111111111111110111100000000000000000
48;59;59;17337;30;28;30;28;111111111111111111111111111001000000000000000000
48;45;45;20295;32;30;34;31;111111111111111111111111111110100100000000000000
48;216;216;18741;32;28;32;29;111111111111111111111111111010010000000000000000
48;0;0;16782;28;27;26;26;111111111111111111111111110000000000000000000000
48;0;0;20607;33;32;31;31;111111111111111111111111111111100000000000000000
48;1914;1914;21837;32;28;42;31;111111111111111111111111111011100000000001000000
48;61;61;20199;33;31;35;32;111111111111111111111111111111001010000000000000
48;18;18;20472;35;33;36;33;111111111111111111111111111111110001000000000000
48;0;0;20092;33;32;31;31;111111111111111111111111111111100000000000000000
48;283671;283671;18044;28;20;32;26;111111111111111111101111110000010000000000000000
48;3;3;18709;32;31;34;31;111111111111111111111111111111000100000000000000
48;64;64;20047;31;29;36;30;111111111111111111111111111101000001000000000000
48;21;21;19577;31;29;30;29;111111111111111111111111111101000000000000000000
48;32;32;18614;33;31;32;31;111111111111111111111111111111010000000000000000
48;0;0;18135;32;31;30;30;111111111111111111111111111111000000000000000000
48;264;264;17413;30;27;29;28;111111111111111111111111110110000000000000000000
48;1;1;23550;35;34;35;34;111111111111111111111111111111111010000000000000
48;37773;37773;18562;35;27;36;32;111111111111111111111111110111101001000000000000
48;2;2;19288;33;32;34;32;111111111111111111111111111111100100000000000000
48;0;0;19585;32;31;30;30;111111111111111111111111111111000000000000000000
48;1;1;18994;34;33;34;33;111111111111111111111111111111110100000000000000
48;2;2;18699;31;30;32;30;111111111111111111111111111110010000000000000000
48;10;10;19318;29;28;38;28;111111111111111111111111111000000000010000000000
48;23;23;17745;30;28;32;29;111111111111111111111111111001010000000000000000
48;0;0;19657;30;29;28;28;111111111111111111111111111100000000000000000000
48;264057;264057;20831;32;23;31;30;111111111111111111111101111111100000000000000000
48;59;59;20708;30;27;29;28;111111111111111111111111110110000000000000000000
48;24056;24056;18897;31;24;32;29;111111111111111111111110111110010000000000000000
48;5;5;21107;33;32;37;32;111111111111111111111111111111100000100000000000
48;185;185;17968;30;28;31;28;111111111111111111111111111000100000000000000000
48;72;72;18424;31;29;31;30;111111111111111111111111111101100000000000000000
48;86;86;18184;29;28;31;29;111111111111111111111111111001100000000000000000
48;144;144;18317;32;30;36;31;111111111111111111111111111110100001000000000000
48;1896;1896;21825;34;29;33;31;111111111111111111111111111100111000000000000000
48;625679;625679;18296;30;21;30;29;111111111111111111110111111111000000000000000000
48;1;1;19475;31;30;31;30;111111111111111111111111111110100000000000000000
48;7;7;21230;33;32;39;32;111111111111111111111111111111100000001000000000
48;284;284;20453;30;27;30;28;111111111111111111111111110101000000000000000000
48;1;1;19986;31;30;31;30;111111111111111111111111111110100000000000000000
48;0;0;20786;31;30;29;29;111111111111111111111111111110000000000000000000
48;2;2;16166;30;29;32;30;111111111111111111111111111100110000000000000000
48;51;51;20729;33;31;34;32;111111111111111111111111111111010100000000000000
48;209;209;17308;32;29;35;30;111111111111111111111111111101000010000000000000
48;206;206;19743;34;31;37;33;111111111111111111111111111111010100100000000000
48;0;0;19400;30;29;28;28;111111111111111111111111111100000000000000000000
48;0;0;17071;31;30;29;29;111111111111111111111111111110000000000000000000
48;25;25;19360;32;30;31;30;111111111111111111111111111110100000000000000000
48;21098;21098;21308;31;26;35;30;111111111111111111111111101111000010000000000000
48;27;27;20466;32;30;31;30;111111111111111111111111111110100000000000000000
48;0;0;17427;27;26;25;25;111111111111111111111111100000000000000000000000
48;799;799;23085;32;28;31;30;111111111111111111111111111011100000000000000000
48;279;279;18538;30;27;38;29;111111111111111111111111110100100000010000000000
48;401108;401108;18574;29;20;28;27;111111111111111111101111111100000000000000000000
48;27;27;16655;31;29;31;29;111111111111111111111111111100100000000000000000
48;68;68;19766;31;29;33;30;111111111111111111111111111100101000000000000000
48;68;68;17976;29;27;48;28;111111111111111111111111110100000000000000000001
48;68650;68650;17446;29;23;28;27;111111111111111111111101111100000000000000000000
48;40;40;18778;31;30;32;30;111111111111111111111111111110010000000000000000
48;43;43;16916;31;29;32;30;111111111111111111111111111101010000000000000000
48;348;348;19590;32;28;32;30;111111111111111111111111111011010000000000000000
48;0;0;19247;33;32;31;31;111111111111111111111111111111100000000000000000
48;40417910;40417910;21437;35;16;34;32;111111111111111011111111111111110100000000000000
48;6368405;6368405;20514;32;18;31;30;111111111111111110111111111111100000000000000000
48;48;48;16993;32;30;32;30;111111111111111111111111111110010000000000000000
48;73;73;19513;33;31;34;31;111111111111111111111111111111000100000000000000
48;1560;1560;15549;29;25;29;28;111111111111111111111111011110000000000000000000
48;15;15;17993;32;31;47;32;111111111111111111111111111111010000000000000010
48;89081;89081;18617;31;23;31;29;111111111111111111111101111110100000000000000000
48;46398;46398;19301;31;24;33;28;111111111111111111111110111010001000000000000000
48;19;19;21956;33;31;34;32;111111111111111111111111111111010100000000000000
48;860;860;20500;30;26;29;28;111111111111111111111111101110000000000000000000
48;2377;2377;19249;33;28;32;31;111111111111111111111111111011110000000000000000
48;180;180;20006;29;26;28;27;111111111111111111111111101100000000000000000000
48;10568621769;10568621769;19173;29;4;30;27;111011111111111111111111111001000000000000000000
48;1;1;20854;32;31;32;31;111111111111111111111111111111010000000000000000
48;295;295;19871;33;30;36;32;111111111111111111111111111110110001000000000000
48;57;57;19750;31;29;30;29;111111111111111111111111111101000000000000000000
48;18;18;20870;33;32;35;32;111111111111111111111111111111100010000000000000
48;226;226;17883;32;29;32;30;111111111111111111111111111101010000000000000000
48;10315;10315;19586;32;26;31;30;111111111111111111111111101111100000000000000000
48;203;203;19159;32;29;41;31;111111111111111111111111111101100000000010000000
48;367;367;19931;32;28;31;29;111111111111111111111111111010100000000000000000
48;2596;2596;19253;32;27;31;30;111111111111111111111111110111100000000000000000
48;45;45;19409;35;32;34;32;111111111111111111111111111111100100000000000000
48;0;0;19054;31;30;29;29;111111111111111111111111111110000000000000000000
48;22;22;17985;29;28;31;28;111111111111111111111111111000100000000000000000
48;9000;9000;20262;32;26;31;30;111111111111111111111111101111100000000000000000
48;0;0;17937;32;31;30;30;111111111111111111111111111111000000000000000000
48;0;0;19313;31;30;29;29;111111111111111111111111111110000000000000000000
48;21;21;17442;29;28;30;28;111111111111111111111111111001000000000000000000
48;13;13;20234;33;32;45;32;111111111111111111111111111111100000000000001000
48;2;2;20625;33;32;34;32;111111111111111111111111111111100100000000000000
48;13085;13085;18927;31;25;31;28;111111111111111111111111010101100000000000000000
48;350079255;350079255;19878;32;13;31;29;111111111111011111111111111101100000000000000000
48;301445980;301445980;18353;32;13;31;29;111111111111011111111111011111100000000000000000
48;0;0;20185;32;31;30;30;111111111111111111111111111111000000000000000000
48;37;37;19807;32;30;34;31;111111111111111111111111111110100100000000000000
48;2012;2012;15462;33;28;32;31;111111111111111111111111111011110000000000000000
48;1947;1947;19649;30;26;29;28;111111111111111111111111101110000000000000000000
48;114;114;20265;31;28;34;30;111111111111111111111111111010100100000000000000
48;0;0;18661;32;31;30;30;111111111111111111111111111111000000000000000000
48;195;195;18527;31;28;32;29;111111111111111111111111111001010000000000000000
48;28;28;20726;31;29;30;29;111111111111111111111111111101000000000000000000
48;85;85;21298;31;29;31;30;111111111111111111111111111101100000000000000000
48;144;144;19705;31;28;35;30;111111111111111111111111111011000010000000000000
48;0;0;16535;32;31;30;30;111111111111111111111111111111000000000000000000
48;22;22;19585;32;30;35;31;111111111111111111111111111110010010000000000000
48;0;0;20558;33;32;31;31;111111111111111111111111111111100000000000000000
48;0;0;20111;32;31;30;30;111111111111111111111111111111000000000000000000
48;5810345;5810345;19307;29;18;33;28;111111111111111110111111111000101000000000000000
48;0;0;19748;31;30;29;29;111111111111111111111111111110000000000000000000
48;1;1;22341;31;30;31;30;111111111111111111111111111110100000000000000000
48;81;81;20418;31;29;33;30;111111111111111111111111111101001000000000000000
48;17;17;18201;29;28;46;29;111111111111111111111111111000100000000000000100
48;200;200;20092;30;27;30;29;111111111111111111111111110111000000000000000000
48;39;39;18090;30;28;43;29;111111111111111111111111111010000000000000100000
48;2;2;21503;32;31;33;31;111111111111111111111111111111001000000000000000
48;14;14;18118;30;29;44;30;111111111111111111111111111100010000000000010000
48;17;17;20705;35;33;35;33;111111111111111111111111111111110010000000000000
48;35;35;20276;32;30;35;31;111111111111111111111111111110100010000000000000
48;7811;7811;21545;33;27;34;31;111111111111111111111111110111100100000000000000
48;17;17;21479;35;33;35;33;111111111111111111111111111111110010000000000000
48;0;0;18080;33;32;31;31;111111111111111111111111111111100000000000000000
48;532;532;20136;29;26;29;28;111111111111111111111111101110000000000000000000
48;27;27;16975;30;29;31;29;111111111111111111111111111100100000000000000000
48;37;37;19974;32;30;32;30;111111111111111111111111111110010000000000000000
48;18;18;20652;31;30;38;31;111111111111111111111111111110001000010000000000
48;0;0;20928;34;33;32;32;111111111111111111111111111111110000000000000000
48;82;82;20089;32;30;32;31;111111111111111111111111111110110000000000000000
48;8;8;22005;36;35;43;35;111111111111111111111111111111111100000000100000
48;50;50;18960;32;30;31;30;111111111111111111111111111110100000000000000000
48;36;36;19316;34;31;33;32;111111111111111111111111111111011000000000000000
48;0;0;17952;31;30;29;29;111111111111111111111111111110000000000000000000
48;1;1;21341;33;32;33;32;111111111111111111111111111111101000000000000000
48;42;42;18514;29;28;30;28;111111111111111111111111111001000000000000000000
48;1422;1422;18473;31;27;31;30;111111111111111111111111110111100000000000000000
48;1;1;18510;33;32;33;32;111111111111111111111111111111101000000000000000
48;214;214;18473;33;29;32;31;111111111111111111111111111101110000000000000000
48;1155679;1155679;19715;32;21;32;30;111111111111111111110111111101110000000000000000
48;4644188;4644188;19254;34;20;36;32;111111111111111111101111111111110001000000000000
48;552;552;16071;28;25;30;27;111111111111111111111111011001000000000000000000
48;73;73;20322;36;33;35;34;111111111111111111111111111111110110000000000000
48;0;0;14720;30;29;28;28;111111111111111111111111111100000000000000000000
48;1;1;21220;33;32;33;32;111111111111111111111111111111101000000000000000
48;0;0;18570;34;33;32;32;111111111111111111111111111111110000000000000000
48;0;0;19003;31;30;29;29;111111111111111111111111111110000000000000000000
48;2;2;22352;33;32;34;32;111111111111111111111111111111100100000000000000
48;0;0;20359;31;30;29;29;111111111111111111111111111110000000000000000000
48;1;1;19152;28;27;28;27;111111111111111111111111110100000000000000000000
48;87;87;22006;32;29;31;30;111111111111111111111111111101100000000000000000
48;322;322;20424;32;29;31;30;111111111111111111111111111101100000000000000000
48;1;1;20401;29;28;29;28;111111111111111111111111111010000000000000000000
48;126;126;18943;30;28;31;29;111111111111111111111111111010100000000000000000
48;2279655;2279655;18290;32;21;34;31;111111111111111111110111111111010100000000000000
48;12767;12767;17392;32;25;32;30;111111111111111111111111011110110000000000000000
48;8;8;20316;30;29;39;31;111111111111111111111111111100100000101000000000
48;320;320;22893;33;29;32;31;111111111111111111111111111101110000000000000000
48;1321;1321;18077;33;27;32;31;111111111111111111111111110111110000000000000000
48;50;50;17923;33;31;36;32;111111111111111111111111111111010001000000000000
48;5398;5398;21073;32;27;32;31;111111111111111111111111110111110000000000000000
48;58;58;18949;30;28;31;28;111111111111111111111111111000100000000000000000
48;4;4;19229;34;33;37;33;111111111111111111111111111111110000100000000000
48;1348;1348;20485;33;29;33;31;111111111111111111111111111100111000000000000000
48;82;82;18655;33;30;35;31;111111111111111111111111111110100010000000000000
48;0;0;17907;31;30;29;29;111111111111111111111111111110000000000000000000
48;19;19;18944;32;30;31;30;111111111111111111111111111110100000000000000000
48;53;53;21008;30;28;32;29;111111111111111111111111111001010000000000000000
48;0;0;19808;32;31;30;30;111111111111111111111111111111000000000000000000
48;174142;174142;18966;31;22;32;29;111111111111111111111011111110010000000000000000
48;42;42;21196;34;31;33;32;111111111111111111111111111111011000000000000000
48;78;78;20090;32;30;33;30;111111111111111111111111111110001000000000000000
48;31;31;20027;30;29;35;29;111111111111111111111111111100000010000000000000
48;8;8;17849;32;31;39;31;111111111111111111111111111111000000001000000000
48;19;19;19721;32;30;31;30;111111111111111111111111111110100000000000000000
48;3;3;18972;30;29;32;29;111111111111111111111111111100010000000000000000
48;2;2;18195;29;28;31;29;111111111111111111111111111001100000000000000000
48;0;0;19039;32;31;30;30;111111111111111111111111111111000000000000000000
48;278;278;19832;30;27;31;28;111111111111111111111111110100100000000000000000
48;7997;7997;18181;32;26;31;30;111111111111111111111111101111100000000000000000
48;149;149;20422;31;29;35;30;111111111111111111111111111100010010000000000000
48;0;0;19399;33;32;31;31;111111111111111111111111111111100000000000000000
48;66;66;19632;32;30;33;31;111111111111111111111111111110011000000000000000
48;35;35;20830;29;28;36;30;111111111111111111111111111010010001000000000000
48;32601;32601;19242;31;25;30;29;111111111111111111111111011111000000000000000000
48;0;0;20087;32;31;30;30;111111111111111111111111111111000000000000000000
48;4143;4143;19741;30;25;30;28;111111111111111111111111010111000000000000000000
48;0;0;17652;31;30;29;29;111111111111111111111111111110000000000000000000
48;1;1;18986;32;31;32;31;111111111111111111111111111111010000000000000000
48;153;153;20237;32;29;31;30;111111111111111111111111111101100000000000000000
48;167;167;19158;33;30;34;31;111111111111111111111111111110001100000000000000
48;5373;5373;20320;32;26;31;29;111111111111111111111111100111100000000000000000
48;5;5;18951;32;31;36;31;111111111111111111111111111111000001000000000000
48;44;44;19257;33;31;35;32;111111111111111111111111111111010010000000000000
48;2;2;17020;29;28;30;28;111111111111111111111111111001000000000000000000
48;0;0;17456;31;30;29;29;111111111111111111111111111110000000000000000000
48;6;6;19587;31;30;36;30;111111111111111111111111111110000001000000000000
48;9;9;18331;31;30;40;31;111111111111111111111111111110100000000100000000
48;18;18;21221;34;32;35;33;111111111111111111111111111111101010000000000000
48;172527;172527;20027;31;22;31;29;111111111111111111111011111101100000000000000000
48;0;0;16945;29;29;28;28;111111111111111111111111111100000000000000000000
48;7293;7293;17862;30;25;39;28;111111111111111111111111010110000000001000000000
48;10491563;10491563;21685;32;17;31;30;111111111111111101111111111111100000000000000000
48;3;3;17966;31;30;33;30;111111111111111111111111111110001000000000000000
48;35;35;18907;33;31;33;31;111111111111111111111111111111001000000000000000
48;362;362;18374;31;27;30;29;111111111111111111111111110111000000000000000000
48;584413;584413;16165;31;21;30;29;111111111111111111110111111111000000000000000000
48;40;40;20121;35;33;34;33;111111111111111111111111111111110100000000000000
48;209108;209108;20831;34;24;35;32;111111111111111111111110111111110010000000000000
48;494280;494280;20144;32;21;31;30;111111111111111111110111111111100000000000000000
48;4067;4067;23198;32;27;33;31;111111111111111111111111110111011000000000000000
48;1;1;20363;31;30;31;30;111111111111111111111111111110100000000000000000
48;180;180;16897;29;26;28;27;111111111111111111111111101100000000000000000000
48;551;551;19595;34;30;33;32;111111111111111111111111111110111000000000000000
48;109;109;18169;32;29;32;30;111111111111111111111111111101010000000000000000
48;2519;2519;21584;32;28;37;31;111111111111111111111111111011010000100000000000
48;74;74;17746;32;30;36;31;111111111111111111111111111110100001000000000000
48;34;34;18543;31;29;30;29;111111111111111111111111111101000000000000000000
48;0;0;18459;31;30;29;29;111111111111111111111111111110000000000000000000
48;58392;58392;19683;32;24;31;30;111111111111111111111110111111100000000000000000
48;0;0;20418;32;31;30;30;111111111111111111111111111111000000000000000000
48;0;0;20332;34;33;32;32;111111111111111111111111111111110000000000000000
48;21;21;19577;30;28;29;28;111111111111111111111111111010000000000000000000
48;2;2;21320;31;30;33;31;111111111111111111111111111110011000000000000000
48;48;48;21020;34;32;33;32;111111111111111111111111111111101000000000000000
48;2;2;20294;31;30;32;30;111111111111111111111111111110010000000000000000
48;12;12;17453;30;29;41;29;111111111111111111111111111100000000000010000000
48;24;24;19071;31;29;31;30;111111111111111111111111111101100000000000000000
48;245;245;19555;32;29;31;30;111111111111111111111111111101100000000000000000
48;1907;1907;19531;30;26;32;29;111111111111111111111111101101010000000000000000
48;193;193;20413;32;29;33;31;111111111111111111111111111101011000000000000000
48;5650;5650;20752;33;27;32;30;111111111111111111111111110110110000000000000000
48;0;0;18381;30;29;28;28;111111111111111111111111111100000000000000000000
48;743;743;18634;31;28;32;30;111111111111111111111111111001110000000000000000
48;11;11;18223;33;32;43;32;111111111111111111111111111111100000000000100000
48;25;25;19300;32;30;32;30;111111111111111111111111111110010000000000000000
48;265;265;17663;28;26;40;27;111111111111111111111111101000000000000100000000
48;1318;1318;16310;31;27;30;29;111111111111111111111111110111000000000000000000
48;32;32;18635;33;31;42;32;111111111111111111111111111111010000000001000000
48;0;0;19797;31;30;29;29;111111111111111111111111111110000000000000000000
48;1035;1035;19134;32;28;33;31;111111111111111111111111111011101000000000000000
48;89;89;21258;32;30;40;31;111111111111111111111111111110001000000100000000
48;2;2;18306;31;30;32;30;111111111111111111111111111110010000000000000000
48;22;22;18829;32;30;32;31;111111111111111111111111111110110000000000000000
48;1;1;20243;32;31;32;31;111111111111111111111111111111010000000000000000
48;85;85;16920;30;28;29;28;111111111111111111111111111010000000000000000000
48;2318;2318;17593;34;29;33;32;111111111111111111111111111101111000000000000000
48;0;0;19280;31;30;29;29;111111111111111111111111111110000000000000000000
48;1443;1443;17399;31;26;31;29;111111111111111111111111101110100000000000000000
48;152;152;20274;31;28;30;29;111111111111111111111111111011000000000000000000
48;19398882;19398882;18675;31;17;33;29;111111111111111101111111111110001000000000000000
48;0;0;19438;32;31;30;30;111111111111111111111111111111000000000000000000
48;2;2;18396;31;30;32;30;111111111111111111111111111110010000000000000000
48;41;41;18752;34;32;36;32;111111111111111111111111111111100001000000000000
48;0;0;16398;33;32;31;31;111111111111111111111111111111100000000000000000
48;126007;126007;19229;31;22;34;30;111111111111111111111011111111000100000000000000
48;3649;3649;20189;31;26;31;29;111111111111111111111111101101100000000000000000
48;2921362;2921362;20600;31;17;30;29;111111111111111101111111111111000000000000000000
48;60;60;19129;31;30;35;30;111111111111111111111111111110000010000000000000
48;3;3;19491;34;33;36;33;111111111111111111111111111111110001000000000000
48;139;139;19354;33;30;33;31;111111111111111111111111111110011000000000000000
48;9;9;20932;30;29;38;29;111111111111111111111111111100000000010000000000
48;2;2;19264;32;31;33;31;111111111111111111111111111111001000000000000000
48;4;4;19965;30;29;33;29;111111111111111111111111111100001000000000000000
48;1;1;17459;29;28;29;28;111111111111111111111111111010000000000000000000
48;0;0;19334;32;31;30;30;111111111111111111111111111111000000000000000000
48;218;218;18268;30;28;33;30;111111111111111111111111111010011000000000000000
48;1;1;16781;29;28;29;28;111111111111111111111111111010000000000000000000
48;0;0;21049;32;31;30;30;111111111111111111111111111111000000000000000000
48;1058006;1058006;19838;30;22;31;29;111111111111111111111011111110100000000000000000
48;1;1;18125;30;29;30;29;111111111111111111111111111101000000000000000000
48;161;161;19118;32;29;31;30;111111111111111111111111111101100000000000000000
48;45;45;20130;31;29;33;30;111111111111111111111111111101001000000000000000
48;0;0;20680;29;28;27;27;111111111111111111111111111000000000000000000000
48;569;569;16749;29;26;31;29;111111111111111111111111101101100000000000000000
48;812;812;19493;28;25;27;26;111111111111111111111111011000000000000000000000
48;59;59;21031;33;30;32;31;111111111111111111111111111110110000000000000000
48;40;40;17333;29;27;41;28;111111111111111111111111110100000000000010000000
48;308;308;20210;31;28;31;29;111111111111111111111111111010100000000000000000
48;28;28;20123;34;32;35;32;111111111111111111111111111111100010000000000000
48;17;17;20921;34;32;33;32;111111111111111111111111111111101000000000000000
48;127;127;19833;32;29;31;30;111111111111111111111111111101100000000000000000
48;0;0;17748;34;33;32;32;111111111111111111111111111111110000000000000000
48;65;65;19277;31;29;31;30;111111111111111111111111111101100000000000000000
48;3;3;18863;27;26;31;28;111111111111111111111111101100100000000000000000
48;3;3;20929;30;29;32;29;111111111111111111111111111100010000000000000000
48;0;0;20294;29;28;27;27;111111111111111111111111111000000000000000000000
48;1021324;1021324;16619;33;23;34;31;111111111111111111111101111111010100000000000000
48;86328;86328;17954;32;24;32;30;111111111111111111111110111101110000000000000000
48;0;0;20484;33;32;31;31;111111111111111111111111111111100000000000000000
48;6;6;17739;32;31;37;31;111111111111111111111111111111000000100000000000
48;0;0;19266;33;32;31;31;111111111111111111111111111111100000000000000000
48;16;16;17711;31;30;46;30;111111111111111111111111111110000000000000000100
48;2234;2234;20523;32;28;33;31;111111111111111111111111111011011000000000000000
48;51789;51789;19818;33;25;37;32;111111111111111111111111011111110000100000000000
48;20;20;18647;31;30;33;30;111111111111111111111111111110001000000000000000
48;0;0;17548;35;34;33;33;111111111111111111111111111111111000000000000000
48;21;21;16009;30;28;30;29;111111111111111111111111111011000000000000000000
48;0;0;22287;35;34;33;33;111111111111111111111111111111111000000000000000
48;2;2;18542;32;31;33;31;111111111111111111111111111111001000000000000000
48;28032081;28032081;20301;31;15;32;29;111111111111110111111111111110010000000000000000
48;4;4;19488;34;33;37;33;111111111111111111111111111111110000100000000000
48;494;494;16157;33;29;35;32;111111111111111111111111111101110010000000000000
48;2;2;17537;30;29;32;30;111111111111111111111111111101010000000000000000
48;28;28;16842;32;30;31;30;111111111111111111111111111110100000000000000000
48;38;38;19923;35;33;35;33;111111111111111111111111111111110010000000000000
48;21;21;17136;31;30;35;30;111111111111111111111111111110000010000000000000
48;2;2;18871;32;31;33;31;111111111111111111111111111111001000000000000000
48;1;1;21194;31;30;32;31;111111111111111111111111111110110000000000000000
48;103;103;20568;30;28;30;29;111111111111111111111111111011000000000000000000
48;33;33;19373;31;29;31;29;111111111111111111111111111100100000000000000000
48;30;30;17382;30;29;38;29;111111111111111111111111111100000000010000000000
48;300;300;18437;30;27;30;29;111111111111111111111111110111000000000000000000
48;4006;4006;20183;31;27;33;30;111111111111111111111111110111001000000000000000
48;49;49;19501;32;30;33;31;111111111111111111111111111110011000000000000000
48;373;373;20841;31;27;31;29;111111111111111111111111110101100000000000000000
48;924;924;18808;30;26;29;28;111111111111111111111111101110000000000000000000
48;8;8;20077;32;31;39;31;111111111111111111111111111111000000001000000000
48;0;0;21088;34;33;32;32;111111111111111111111111111111110000000000000000
48;268;268;17241;30;27;31;29;111111111111111111111111110101100000000000000000
48;19;19;18754;32;30;31;30;111111111111111111111111111110100000000000000000
48;0;0;19197;31;30;29;29;111111111111111111111111111110000000000000000000
48;365;365;18335;31;27;30;29;111111111111111111111111110111000000000000000000
48;762;762;18987;32;29;33;31;111111111111111111111111111101101000000000000000
48;1;1;20028;33;32;33;32;111111111111111111111111111111101000000000000000
48;28815;28815;18950;31;24;30;29;111111111111111111111110111111000000000000000000
48;3;3;18895;33;32;35;32;111111111111111111111111111111100010000000000000
48;8025;8025;19246;33;26;32;31;111111111111111111111111101111110000000000000000
48;17;17;19216;34;32;33;32;111111111111111111111111111111101000000000000000
48;1018;1018;21049;33;29;39;32;111111111111111111111111111101110000001000000000
48;5120;5120;20550;32;26;32;29;111111111111111111111111101011010000000000000000
48;1;1;19603;31;30;32;31;111111111111111111111111111110110000000000000000
48;493;493;19000;30;27;31;30;111111111111111111111111110111100000000000000000
48;0;0;18956;31;30;29;29;111111111111111111111111111110000000000000000000
48;0;0;15616;32;31;30;30;111111111111111111111111111111000000000000000000
48;808428;808428;17775;27;19;27;25;111111111111111111011111101000000000000000000000
48;41;41;19962;32;30;32;30;111111111111111111111111111110010000000000000000
48;2;2;17090;32;31;33;31;111111111111111111111111111111001000000000000000
48;94918450;94918450;22581;34;16;37;32;111111111111111011111111111111110000100000000000
48;1;1;20142;32;31;32;31;111111111111111111111111111111010000000000000000
48;10;10;16782;30;29;40;30;111111111111111111111111111100000001000100000000
48;1;1;21457;33;32;34;33;111111111111111111111111111111101100000000000000
48;1;1;19594;30;29;30;29;111111111111111111111111111101000000000000000000
48;57;57;18308;33;31;38;32;111111111111111111111111111111001000010000000000
48;19;19;20540;32;30;31;30;111111111111111111111111111110100000000000000000
48;21;21;19861;29;28;33;29;111111111111111111111111111001001000000000000000
48;2376;2376;17884;30;27;31;28;111111111111111111111111110010100000000000000000
48;14765;14765;16434;33;26;37;31;111111111111111111111111101111010000100000000000
48;203;203;19108;31;28;30;28;111111111111111111111111111001000000000000000000
48;26;26;19037;32;30;38;30;111111111111111111111111111110000000010000000000
48;20;20;20224;33;31;34;31;111111111111111111111111111111000100000000000000
48;28029421;28029421;19408;30;16;29;27;111111111111111011011111111110000000000000000000
48;4;4;17925;31;30;34;30;111111111111111111111111111110000100000000000000
48;687562;687562;19142;29;20;31;28;111111111111111111101111111100100000000000000000
48;1;1;19648;31;30;31;30;111111111111111111111111111110100000000000000000
48;0;0;21633;32;31;30;30;111111111111111111111111111111000000000000000000
48;667;667;19936;32;28;32;30;111111111111111111111111111011010000000000000000
48;2281043;2281043;20854;31;20;30;29;111111111111111111101111111111000000000000000000
48;0;0;21888;33;32;31;31;111111111111111111111111111111100000000000000000
48;0;0;18279;31;30;29;29;111111111111111111111111111110000000000000000000
48;98283;98283;17384;31;22;32;28;111111111111111111111011101110010000000000000000
48;117;117;20099;32;29;44;32;111111111111111111111111111101100000000010010000
48;0;0;19755;34;33;32;32;111111111111111111111111111111110000000000000000
48;423;423;19535;30;27;36;29;111111111111111111111111110110000001000000000000
48;0;0;19319;31;30;29;29;111111111111111111111111111110000000000000000000
48;1018;1018;20659;31;28;30;29;111111111111111111111111111011000000000000000000
48;70;70;18898;34;31;33;32;111111111111111111111111111111011000000000000000
48;21854;21854;20252;30;24;42;30;111111111111111111111110111110100000000001000000
48;1;1;21391;32;31;32;31;111111111111111111111111111111010000000000000000
48;0;0;20647;33;32;31;31;111111111111111111111111111111100000000000000000
48;27;27;17481;31;29;31;30;111111111111111111111111111101100000000000000000
