|ND|: 2043; max|Ck|: 1157195; Execution time: 66.7994s
49743	24129	30377	
49754	24124	30390	
49765	24108	30392	
49749	24104	30396	
49775	24102	30397	
49752	24099	30405	
49765	24088	30427	
49767	24065	30441	
49760	24056	30442	
49769	24055	30449	
49771	24045	30453	
49767	24026	30462	
49760	24021	30470	
49768	24019	30496	
49774	23983	30501	
49739	23977	30525	
49774	23965	30526	
49775	23957	30527	
49769	23956	30528	
49763	23950	30537	
49760	23946	30550	
49764	23939	30580	
49760	23920	30581	
49773	23886	30587	
49707	23867	30600	
49772	23861	30611	
49774	23851	30615	
49770	23843	30620	
49773	23842	30623	
49770	23832	30624	
49774	23830	30626	
49754	23828	30640	
49756	23813	30648	
49760	23806	30678	
49756	23787	30679	
49746	23760	30692	
49769	23759	30699	
49771	23749	30703	
49762	23744	30705	
49774	23737	30715	
49774	23732	30717	
49763	23723	30728	
49757	23719	30731	
49773	23708	30742	
49772	23689	30767	
49766	23666	30772	
49760	23650	30800	
49767	23616	30801	
49749	23605	30803	
49763	23601	30816	
49773	23590	30837	
49769	23563	30840	
49775	23558	30858	
49762	23533	30870	
49775	23527	30873	
49756	23517	30898	
49775	23480	30899	
49720	23479	30916	
49769	23462	30948	
49772	23425	30952	
49768	23423	30953	
49775	23405	30956	
49771	23400	30983	
49772	23393	31017	
49775	23356	31021	
49765	23345	31048	
49771	23307	31072	
49767	23288	31073	
49770	23264	31083	
49755	23239	31106	
49755	23234	31108	
49754	23214	31129	
49761	23196	31132	
49764	23180	31134	
49768	23174	31145	
49747	23166	31160	
49770	23165	31167	
49772	23160	31169	
49772	23155	31171	
49766	23131	31181	
49766	23126	31183	
49769	23117	31189	
49767	23111	31203	
49772	23088	31207	
49756	23081	31209	
49758	23058	31235	
49773	23034	31264	
49773	23002	31272	
49752	22986	31279	
49774	22955	31284	
49745	22950	31290	
49748	22947	31295	
49774	22937	31308	
49775	22927	31311	
49765	22926	31316	
49773	22911	31317	
49772	22908	31321	
49761	22901	31328	
49763	22896	31330	
49764	22892	31334	
49766	22882	31338	
49763	22878	31354	
49761	22849	31367	
49765	22816	31371	
49769	22813	31407	
49774	22794	31417	
49773	22755	31422	
49772	22732	31430	
49774	22724	31431	
49743	22722	31440	
49767	22715	31443	
49758	22702	31466	
49764	22683	31477	
49771	22658	31513	
49770	22619	31518	
49769	22594	31541	
49772	22557	31545	
49773	22531	31553	
49775	22516	31576	
49775	22486	31609	
49771	22424	31615	
49773	22421	31626	
49764	22405	31635	
49765	22375	31669	
49773	22331	31692	
49773	22277	31699	
49767	22264	31719	
49771	22233	31728	
49762	22220	31751	
49770	22122	31781	
49766	22073	31788	
49766	22063	31790	
49775	22061	31796	
49769	22053	31803	
49770	22050	31807	
49765	22048	31811	
49748	22036	31813	
49773	22032	31814	
49759	22028	31830	
49760	22011	31841	
49762	21999	31842	
49751	21997	31844	
49763	21990	31862	
49757	21976	31863	
49769	21969	31871	
49772	21967	31878	
49761	21954	31888	
49774	21934	31905	
49759	21923	31907	
49761	21915	31909	
49771	21911	31919	
49749	21905	31921	
49745	21900	31929	
49771	21887	31941	
49769	21880	31945	
49775	21871	31947	
49743	21869	31955	
49775	21861	31963	
49769	21854	31976	
49743	21842	31980	
49773	21831	31984	
49768	21825	31989	
49762	21821	31992	
49754	21815	31995	
49758	21813	31997	
49772	21811	32000	
49775	21803	32005	
49764	21801	32007	
49766	21794	32015	
49772	21782	32016	
49766	21780	32017	
49774	21779	32028	
49766	21777	32038	
49766	21767	32040	
49760	21763	32043	
49751	21758	32045	
49765	21752	32061	
49772	21734	32064	
49772	21727	32070	
49774	21726	32072	
49761	21725	32075	
49765	21723	32077	
49746	21716	32080	
49750	21714	32082	
49758	21704	32092	
49774	21693	32103	
49760	21679	32109	
49762	21671	32111	
49765	21668	32131	
49775	21642	32137	
49767	21641	32147	
49763	21628	32149	
49759	21627	32157	
49753	21619	32164	
49771	21615	32169	
49775	21596	32171	
49757	21592	32173	
49771	21591	32191	
49769	21584	32195	
49756	21567	32196	
49764	21551	32198	
49767	21550	32205	
49745	21546	32218	
49770	21540	32227	
49773	21535	32234	
49745	21520	32249	
49769	21500	32251	
49773	21498	32253	
49755	21494	32255	
49774	21489	32269	
49746	21477	32272	
49768	21471	32278	
49772	21462	32293	
49770	21447	32309	
49762	21441	32312	
49772	21431	32320	
49764	21414	32328	
49769	21412	32330	
49774	21404	32336	
49774	21394	32338	
49750	21392	32345	
49764	21389	32347	
49774	21376	32355	
49774	21375	32366	
49765	21372	32381	
49767	21345	32397	
49763	21326	32398	
49742	21319	32399	
49773	21317	32405	
49758	21308	32410	
49768	21298	32418	
49772	21296	32420	
49760	21281	32426	
49765	21279	32428	
49770	21271	32434	
49775	21265	32440	
49775	21261	32462	
49745	21250	32468	
49761	21239	32479	
49769	21216	32487	
49763	21212	32495	
49766	21197	32497	
49758	21190	32505	
49758	21189	32516	
49768	21175	32528	
49764	21156	32529	
49775	21151	32530	
49775	21144	32533	
49756	21142	32543	
49755	21139	32549	
49772	21131	32554	
49761	21121	32555	
49741	21117	32566	
49770	21110	32568	
49774	21104	32570	
49773	21097	32574	
49773	21092	32576	
49774	21088	32583	
49765	21083	32585	
49774	21082	32587	
49769	21081	32591	
49762	21064	32595	
49757	21062	32597	
49762	21060	32622	
49764	21052	32624	
49760	21033	32625	
49775	21026	32628	
49771	21013	32630	
49775	21012	32633	
49752	21009	32641	
49775	21000	32659	
49774	20983	32660	
49766	20976	32663	
49775	20972	32668	
49755	20962	32670	
49760	20954	32676	
49773	20952	32697	
49772	20949	32703	
49767	20927	32713	
49762	20908	32717	
49769	20900	32729	
49744	20881	32734	
49755	20878	32746	
49774	20864	32762	
49771	20848	32764	
49773	20845	32765	
49761	20837	32791	
49757	20818	32792	
49771	20814	32795	
49772	20799	32809	
49763	20794	32811	
49772	20785	32814	
49763	20780	32816	
49774	20777	32828	
49770	20758	32829	
49765	20753	32832	
49774	20745	32864	
49770	20726	32865	
49754	20716	32880	
49764	20693	32884	
49762	20690	32888	
49767	20681	32897	
49758	20665	32902	
49743	20658	32903	
49766	20657	32910	
49767	20656	32917	
49767	20655	32928	
49771	20637	32943	
49766	20604	32944	
49744	20602	32946	
49764	20601	32959	
49750	20583	32978	
49745	20560	32999	
49747	20534	33004	
49747	20533	33015	
49743	20514	33016	
49767	20504	33041	
49770	20488	33048	
49766	20476	33053	
49769	20473	33055	
49760	20468	33057	
49770	20459	33064	
49764	20455	33067	
49764	20454	33078	
49760	20435	33079	
49757	20419	33083	
49773	20408	33094	
49773	20403	33096	
49743	20401	33102	
49772	20394	33104	
49738	20378	33123	
49734	20359	33124	
49768	20358	33142	
49762	20343	33151	
49770	20337	33152	
49760	20322	33165	
49756	20303	33166	
49759	20294	33177	
49753	20286	33181	
49775	20283	33188	
49772	20260	33211	
49773	20252	33216	
49772	20233	33221	
49775	20225	33232	
49767	20210	33242	
49770	20207	33244	
49766	20188	33245	
49758	20186	33246	
49769	20183	33258	
49746	20165	33270	
49755	20161	33275	
49751	20142	33276	
49774	20140	33280	
49773	20138	33313	
49769	20119	33314	
49773	20101	33320	
49771	20092	33330	
49763	20086	33333	
49772	20082	33338	
49768	20063	33339	
49763	20058	33342	
49772	20045	33345	
49775	20041	33356	
49765	20032	33388	
49774	19979	33395	
49769	19968	33418	
49775	19927	33419	
49767	19921	33438	
49755	19919	33443	
49751	19900	33444	
49767	19878	33451	
49759	19874	33452	
49762	19872	33454	
49773	19870	33464	
49770	19860	33477	
49758	19850	33512	
49754	19831	33513	
49774	19787	33515	
49769	19785	33522	
49767	19781	33532	
49775	19771	33575	
49771	19752	33576	
49775	19699	33578	
49732	19681	33581	
49775	19670	33594	
49760	19661	33599	
49756	19641	33602	
49766	19627	33607	
49768	19614	33614	
49748	19612	33632	
49767	19605	33639	
49775	19595	33644	
49763	19592	33668	
49775	19548	33682	
49771	19529	33683	
49771	19494	33698	
49765	19481	33718	
49762	19451	33724	
49759	19445	33731	
49755	19426	33732	
49772	19391	33757	
49761	19383	33758	
49772	19347	33795	
49772	19300	33808	
49750	19272	33817	
49766	19251	33835	
49774	19189	33858	
49752	19161	33867	
49775	19055	33872	
49765	19009	33875	
49756	19004	33877	
49750	19000	33880	
49768	18993	33895	
49762	18982	33899	
49768	18980	33901	
49759	18961	33903	
49773	18957	33916	
49768	18936	33937	
49753	18931	33949	
49765	18916	33954	
49763	18895	33965	
49758	18892	33970	
49761	18876	33973	
49765	18875	33994	
49775	18852	34003	
49768	18839	34007	
49759	18837	34023	
49768	18806	34063	
49769	18765	34065	
49759	18755	34080	
49765	18753	34082	
49760	18734	34092	
49775	18714	34098	
49770	18711	34103	
49755	18704	34121	
49768	18684	34151	
49768	18644	34158	
49770	18629	34160	
49750	18627	34175	
49772	18625	34184	
49756	18601	34190	
49773	18588	34205	
49775	18580	34207	
49769	18576	34210	
49760	18571	34212	
49755	18566	34216	
49767	18553	34240	
49748	18522	34245	
49773	18509	34249	
49768	18506	34253	
49750	18505	34263	
49775	18498	34264	
49760	18489	34269	
49772	18487	34279	
49774	18479	34293	
49775	18458	34295	
49765	18443	34308	
49773	18430	34323	
49763	18420	34338	
49748	18384	34340	
49775	18376	34352	
49764	18368	34353	
49757	18360	34356	
49751	18356	34359	
49747	18355	34367	
49772	18335	34382	
49775	18320	34390	
49771	18309	34400	
49765	18305	34403	
49756	18300	34405	
49774	18291	34417	
49774	18281	34419	
49770	18280	34427	
49756	18250	34434	
49773	18244	34440	
49756	18234	34441	
49756	18229	34445	
49765	18215	34449	
49774	18211	34473	
49768	18207	34476	
49768	18202	34480	
49771	18187	34488	
49767	18168	34489	
49765	18160	34490	
49770	18158	34515	
49774	18132	34526	
49775	18116	34536	
49752	18106	34541	
49774	18089	34561	
49768	18064	34575	
49770	18056	34577	
49774	18050	34583	
49769	18027	34604	
49771	17987	34610	
49752	17979	34627	
49773	17958	34650	
49775	17940	34657	
49774	17906	34665	
49766	17902	34666	
49767	17898	34668	
49761	17894	34671	
49757	17888	34683	
49756	17871	34695	
49775	17847	34700	
49740	17840	34706	
49775	17838	34719	
49774	17824	34722	
49767	17816	34725	
49763	17812	34726	
49774	17809	34746	
49766	17770	34749	
49757	17761	34769	
49744	17732	34774	
49762	17719	34790	
49739	17709	34795	
49774	17675	34804	
49771	17668	34824	
49761	17653	34837	
49762	17637	34847	
49768	17594	34868	
49773	17557	34874	
49774	17546	34880	
49774	17541	34884	
49760	17534	34890	
49772	17524	34908	
49768	17495	34923	
49772	17486	34936	
49773	17470	34946	
49742	17438	34948	
49765	17410	34968	
49775	17400	34972	
49774	17375	34986	
49775	17371	34988	
49775	17359	34996	
49771	17323	35021	
49748	17313	35026	
49753	17271	35047	
49759	17204	35057	
49770	17192	35110	
49754	16780	35120	
49769	16755	35121	
49763	16748	35128	
49766	16746	35129	
49768	16745	35132	
49759	16738	35141	
49764	16734	35142	
49736	16723	35144	
49767	16720	35150	
49774	16711	35156	
49768	16704	35169	
49763	16687	35173	
49765	16681	35181	
49764	16669	35188	
49757	16659	35196	
49763	16648	35199	
49741	16646	35207	
49771	16638	35225	
49764	16612	35230	
49755	16605	35239	
49764	16584	35244	
49754	16578	35249	
49733	16574	35261	
49764	16571	35267	
49765	16559	35269	
49761	16548	35279	
49767	16537	35282	
49770	16527	35284	
49772	16526	35302	
49760	16510	35311	
49770	16490	35316	
49748	16482	35322	
49763	16474	35324	
49772	16468	35329	
49759	16463	35334	
49774	16460	35335	
49753	16459	35337	
49768	16456	35338	
49733	16452	35349	
49765	16441	35358	
49761	16426	35367	
49769	16400	35369	
49770	16399	35379	
49772	16383	35385	
49769	16381	35395	
49756	16377	35409	
49771	16343	35410	
49759	16341	35422	
49774	16338	35423	
49762	16333	35426	
49768	16322	35429	
49771	16315	35435	
49764	16311	35439	
49768	16307	35441	
49770	16294	35446	
49744	16285	35448	
49765	16284	35462	
49770	16277	35467	
49766	16266	35477	
49760	16262	35480	
49750	16228	35488	
49775	16225	35493	
49761	16217	35494	
49763	16213	35496	
49767	16210	35508	
49761	16206	35511	
49738	16198	35521	
49764	16189	35527	
49749	16162	35545	
49766	16144	35565	
49774	16127	35567	
49740	16102	35572	
49752	16095	35584	
49772	16087	35605	
49758	16040	35606	
49768	16033	35615	
49749	16031	35620	
49763	16027	35632	
49769	16016	35635	
49774	16005	35655	
49759	15976	35658	
49761	15963	35663	
49701	15938	35670	
49751	15935	35671	
49775	15931	35680	
49750	15916	35685	
49734	15905	35701	
49741	15878	35706	
49737	15867	35716	
49774	15860	35731	
49768	15856	35734	
49770	15834	35747	
49764	15803	35766	
49737	15745	35804	
49768	15677	35810	
49770	15573	35815	
49767	15571	35842	
49737	14995	35843	
49692	14978	35855	
49710	14898	35862	
49690	14896	35877	
49771	14887	35886	
49751	14885	35901	
49733	14823	35922	
49761	14796	35928	
49768	14753	35932	
49718	14710	35937	
49750	14691	35953	
49730	14689	35968	
49774	14578	35975	
49763	14517	35979	
