chub5
n;m;t;i;s;opt;best;iter;time
int;int;float;int;int;float;float;int;float
500;10;0.50;7;5;216536;217940;251;2.374226
500;10;0.50;7;6;216567;217940;24;2.122007
500;10;0.50;7;7;216471;217940;15;2.080650
500;10;0.50;7;8;216482;217940;44;2.086303
500;10;0.50;7;9;216550;217940;246;2.667339
500;10;0.50;8;0;218696;219990;99;2.029338
500;10;0.50;8;1;218598;219990;294;2.432685
500;10;0.50;8;2;218558;219990;276;2.421007
500;10;0.50;8;3;218438;219990;84;2.204897
500;10;0.50;8;4;218719;219990;245;2.074953
500;10;0.50;8;5;218714;219990;115;2.083609
500;10;0.50;8;6;218600;219990;157;2.500059
500;10;0.50;8;7;218454;219990;141;2.478620
500;10;0.50;8;8;218595;219990;83;2.282248
500;10;0.50;8;9;218417;219990;98;2.030669
500;10;0.50;9;0;212906;214382;179;2.050032
500;10;0.50;9;1;212967;214382;110;2.061224
500;10;0.50;9;2;212763;214382;189;1.688104
500;10;0.50;9;3;212900;214382;165;1.622155
500;10;0.50;9;4;212835;214382;279;1.795527
500;10;0.50;9;5;212941;214382;34;2.025639
500;10;0.50;9;6;212935;214382;147;2.074641
500;10;0.50;9;7;212958;214382;173;2.090533
500;10;0.50;9;8;212907;214382;188;2.242715
500;10;0.50;9;9;212970;214382;245;2.017412
500;10;0.50;10;0;219255;220899;52;2.186905
500;10;0.50;10;1;219468;220899;281;1.894269
500;10;0.50;10;2;219246;220899;35;1.636225
500;10;0.50;10;3;219247;220899;197;1.709854
500;10;0.50;10;4;219298;220899;69;1.750211
500;10;0.50;10;5;219097;220899;91;1.722037
500;10;0.50;10;6;219373;220899;201;1.791384
500;10;0.50;10;7;219272;220899;211;1.973002
500;10;0.50;10;8;219164;220899;197;1.903141
500;10;0.50;10;9;219502;220899;194;1.921387
500;30;0.50;1;0;215699;218104;235;3.780089
500;30;0.50;1;1;215350;218104;24;3.396793
500;30;0.50;1;2;215463;218104;168;3.605003
500;30;0.50;1;3;215420;218104;108;3.550431
500;30;0.50;1;4;215345;218104;225;3.353119
500;30;0.50;1;5;215150;218104;42;3.578588
500;30;0.50;1;6;215385;218104;99;3.905571
500;30;0.50;1;7;215519;218104;140;3.774449
500;30;0.50;1;8;215828;218104;222;3.682491
500;30;0.50;1;9;215363;218104;154;3.730356
500;30;0.50;2;0;212051;214648;209;3.480472
500;30;0.50;2;1;212209;214648;219;3.357698
500;30;0.50;2;2;212004;214648;101;3.669365
500;30;0.50;2;3;212268;214648;181;3.822450
500;30;0.50;2;4;212339;214648;291;3.694255
500;30;0.50;2;5;212177;214648;215;3.651588
500;30;0.50;2;6;212283;214648;270;3.392429
500;30;0.50;2;7;212153;214648;150;3.736702
500;30;0.50;2;8;212212;214648;286;3.164530
500;30;0.50;2;9;212326;214648;243;3.428771
500;30;0.50;3;0;213860;215978;231;2.503341
500;30;0.50;3;1;213976;215978;270;2.431089
500;30;0.50;3;2;213918;215978;230;2.364832
500;30;0.50;3;3;213651;215978;284;2.531066
500;30;0.50;3;4;213975;215978;260;2.438996
500;30;0.50;3;5;214077;215978;267;2.811143
500;30;0.50;3;6;214069;215978;285;2.710703
500;30;0.50;3;7;213525;215978;156;2.697265
500;30;0.50;3;8;213642;215978;249;2.733492
500;30;0.50;3;9;213829;215978;296;2.912625
500;30;0.50;4;0;215618;217910;282;3.081295
500;30;0.50;4;1;215681;217910;279;2.936863
500;30;0.50;4;2;216048;217910;233;3.166845
500;30;0.50;4;3;216003;217910;297;2.747668
500;30;0.50;4;4;215772;217910;263;3.284228
500;30;0.50;4;5;216097;217910;292;3.115597
500;30;0.50;4;6;215948;217910;278;3.187862
500;30;0.50;4;7;215871;217910;268;2.858209
500;30;0.50;4;8;215790;217910;210;2.662160
500;30;0.50;4;9;215651;217910;277;3.331119
500;30;0.50;5;0;213845;215689;267;2.424110
500;30;0.50;5;1;213843;215689;210;2.201440
500;30;0.50;5;2;213908;215689;261;2.309892
500;30;0.50;5;3;213778;215689;172;2.543385
500;30;0.50;5;4;213681;215689;262;2.368357
500;30;0.50;5;5;213544;215689;268;2.151215
500;30;0.50;5;6;214146;215689;289;2.018053
500;30;0.50;5;7;213917;215689;299;2.502561
500;30;0.50;5;8;213865;215689;234;2.198532
500;30;0.50;5;9;213915;215689;267;2.192524
500;30;0.50;6;0;213786;215919;280;3.413476
500;30;0.50;6;1;213786;215919;64;3.443671
500;30;0.50;6;2;213663;215919;178;3.424420
500;30;0.50;6;3;213978;215919;244;3.051050
500;30;0.50;6;4;213689;215919;188;3.186444
500;30;0.50;6;5;213874;215919;158;2.850508
500;30;0.50;6;6;213688;215919;78;2.949356
500;30;0.50;6;7;213624;215919;188;3.269659
500;30;0.50;6;8;213773;215919;298;2.987782
500;30;0.50;6;9;214002;215919;278;3.052314
500;30;0.50;7;0;213926;215907;297;2.903423
500;30;0.50;7;1;214194;215907;251;3.154455
500;30;0.50;7;2;213466;215907;242;3.185619
500;30;0.50;7;3;213674;215907;230;2.961061
500;30;0.50;7;4;213355;215907;291;3.027543
500;30;0.50;7;5;213806;215907;295;3.156708
500;30;0.50;7;6;213411;215907;158;3.341976
500;30;0.50;7;7;213704;215907;259;3.130746
500;30;0.50;7;8;213759;215907;285;3.187212
500;30;0.50;7;9;213778;215907;253;3.184284
500;30;0.50;8;0;213965;216542;254;2.639587
500;30;0.50;8;1;214040;216542;234;2.731971
500;30;0.50;8;2;213953;216542;218;2.653628
500;30;0.50;8;3;214071;216542;259;2.414541
500;30;0.50;8;4;214460;216542;264;2.760016
500;30;0.50;8;5;214169;216542;259;2.449458
500;30;0.50;8;6;214071;216542;292;2.080420
500;30;0.50;8;7;214043;216542;216;1.978304
500;30;0.50;8;8;214498;216542;279;1.904492
500;30;0.50;8;9;214019;216542;283;2.049260
500;30;0.50;9;0;215083;217340;283;2.824660
500;30;0.50;9;1;214992;217340;256;2.507965
500;30;0.50;9;2;214918;217340;196;2.551884
500;30;0.50;9;3;214970;217340;199;2.383257
500;30;0.50;9;4;214766;217340;292;2.563600
500;30;0.50;9;5;215023;217340;285;2.480654
500;30;0.50;9;6;214611;217340;235;2.574442
500;30;0.50;9;7;215219;217340;187;2.460464
500;30;0.50;9;8;214714;217340;69;2.416745
500;30;0.50;9;9;214757;217340;298;2.610907
500;30;0.50;10;0;213145;214739;268;2.418692
500;30;0.50;10;1;212875;214739;278;2.242529
500;30;0.50;10;2;212863;214739;226;2.112874
500;30;0.50;10;3;213069;214739;217;2.145827
500;30;0.50;10;4;213001;214739;252;2.207930
500;30;0.50;10;5;212386;214739;224;2.386506
500;30;0.50;10;6;212706;214739;180;2.218734
500;30;0.50;10;7;212620;214739;297;2.141466
500;30;0.50;10;8;213290;214739;228;2.239057
500;30;0.50;10;9;212635;214739;280;2.236900
100;5;0.75;1;0;59822;59822;2;0.468144
100;5;0.75;1;1;59822;59822;38;0.448670
100;5;0.75;1;2;59822;59822;31;0.476605
100;5;0.75;1;3;59822;59822;8;0.553700
100;5;0.75;1;4;59822;59822;269;0.731097
100;5;0.75;1;5;59822;59822;200;0.707871
100;5;0.75;1;6;59822;59822;64;0.532475
100;5;0.75;1;7;59822;59822;39;0.328064
100;5;0.75;1;8;59822;59822;6;0.324948
100;5;0.75;1;9;59822;59822;44;0.447677
100;5;0.75;2;0;61983;62081;13;0.274608
100;5;0.75;2;1;61976;62081;132;0.421144
100;5;0.75;2;2;61983;62081;16;0.291137
100;5;0.75;2;3;61983;62081;86;0.419355
100;5;0.75;2;4;61964;62081;81;0.376087
100;5;0.75;2;5;61977;62081;43;0.376874
100;5;0.75;2;6;61964;62081;15;0.309728
100;5;0.75;2;7;61983;62081;160;0.464432
100;5;0.75;2;8;61976;62081;244;0.417649
100;5;0.75;2;9;61977;62081;7;0.383036
100;5;0.75;3;0;59760;59802;140;0.510011
100;5;0.75;3;1;59754;59802;163;0.585308
100;5;0.75;3;2;59760;59802;226;0.629083
100;5;0.75;3;3;59754;59802;63;0.402859
100;5;0.75;3;4;59761;59802;73;0.463237
100;5;0.75;3;5;59754;59802;51;0.517983
100;5;0.75;3;6;59754;59802;109;0.629725
100;5;0.75;3;7;59783;59802;246;0.600711
100;5;0.75;3;8;59754;59802;15;0.419064
100;5;0.75;3;9;59760;59802;154;0.419962
100;5;0.75;4;0;60479;60479;30;0.610828
100;5;0.75;4;1;60479;60479;22;0.654392
100;5;0.75;4;2;60479;60479;233;0.541437
100;5;0.75;4;3;60442;60479;6;0.315548
100;5;0.75;4;4;60479;60479;41;0.658635
100;5;0.75;4;5;60479;60479;96;0.640112
100;5;0.75;4;6;60479;60479;15;0.610840
100;5;0.75;4;7;60479;60479;81;0.546063
100;5;0.75;4;8;60478;60479;201;0.593069
100;5;0.75;4;9;60479;60479;188;0.616101
100;5;0.75;5;0;61029;61091;168;0.570086
100;5;0.75;5;1;61029;61091;54;0.465854
100;5;0.75;5;2;61012;61091;143;0.456171
100;5;0.75;5;3;60991;61091;4;0.284649
100;5;0.75;5;4;61029;61091;40;0.359628
100;5;0.75;5;5;61029;61091;292;0.455064
100;5;0.75;5;6;61029;61091;9;0.374863
100;5;0.75;5;7;60984;61091;20;0.260559
100;5;0.75;5;8;61012;61091;3;0.455367
100;5;0.75;5;9;61029;61091;147;0.505245
100;5;0.75;6;0;58959;58959;106;0.539076
100;5;0.75;6;1;58937;58959;22;0.478241
100;5;0.75;6;2;58959;58959;275;0.501107
100;5;0.75;6;3;58937;58959;127;0.441445
100;5;0.75;6;4;58959;58959;274;0.610210
100;5;0.75;6;5;58932;58959;19;0.622487
100;5;0.75;6;6;58959;58959;21;0.443865
100;5;0.75;6;7;58937;58959;121;0.586528
100;5;0.75;6;8;58907;58959;45;0.334977
100;5;0.75;6;9;58959;58959;288;0.507356
100;5;0.75;7;0;61522;61538;76;0.463483
100;5;0.75;7;1;61522;61538;25;0.468927
100;5;0.75;7;2;61538;61538;123;0.501895
100;5;0.75;7;3;61464;61538;12;0.423682
100;5;0.75;7;4;61474;61538;81;0.456986
100;5;0.75;7;5;61522;61538;72;0.549901
100;5;0.75;7;6;61538;61538;89;0.651515
100;5;0.75;7;7;61538;61538;161;0.564268
100;5;0.75;7;8;61522;61538;67;0.619692
100;5;0.75;7;9;61538;61538;262;0.377946
100;5;0.75;8;0;61504;61520;297;0.479178
100;5;0.75;8;1;61485;61520;132;0.519214
100;5;0.75;8;2;61481;61520;109;0.487855
100;5;0.75;8;3;61485;61520;156;0.464182
100;5;0.75;8;4;61504;61520;94;0.442197
100;5;0.75;8;5;61481;61520;113;0.515016
100;5;0.75;8;6;61479;61520;212;0.486819
100;5;0.75;8;7;61520;61520;34;0.444489
100;5;0.75;8;8;61520;61520;286;0.487618
100;5;0.75;8;9;61481;61520;25;0.467371
100;5;0.75;9;0;59408;59453;205;0.365399
100;5;0.75;9;1;59453;59453;18;0.293499
100;5;0.75;9;2;59408;59453;120;0.465281
100;5;0.75;9;3;59453;59453;83;0.303717
100;5;0.75;9;4;59408;59453;74;0.246254
100;5;0.75;9;5;59408;59453;119;0.302684
100;5;0.75;9;6;59453;59453;114;0.286725
100;5;0.75;9;7;59408;59453;179;0.323145
100;5;0.75;9;8;59453;59453;44;0.246772
100;5;0.75;9;9;59380;59453;23;0.283131
100;5;0.75;10;0;59960;59965;113;0.664628
100;5;0.75;10;1;59840;59965;15;0.479608
100;5;0.75;10;2;59933;59965;189;0.615361
100;5;0.75;10;3;59933;59965;27;0.620765
100;5;0.75;10;4;59933;59965;173;0.641386
100;5;0.75;10;5;59870;59965;133;0.671829
100;5;0.75;10;6;59933;59965;243;0.618376
100;5;0.75;10;7;59929;59965;263;0.597377
100;5;0.75;10;8;59933;59965;18;0.504648
100;5;0.75;10;9;59933;59965;11;0.521069
100;10;0.75;1;0;57221;57375;207;0.887544
100;10;0.75;1;1;57230;57375;269;0.890612
100;10;0.75;1;2;57251;57375;17;0.877628
100;10;0.75;1;3;57207;57375;8;0.833746
100;10;0.75;1;4;57230;57375;168;0.708820
100;10;0.75;1;5;57375;57375;210;0.753249
100;10;0.75;1;6;57375;57375;117;0.878731
100;10;0.75;1;7;57273;57375;189;0.897893
100;10;0.75;1;8;57357;57375;126;0.900385
100;10;0.75;1;9;57232;57375;73;0.672301
100;10;0.75;2;0;58865;58978;151;0.917319
100;10;0.75;2;1;58856;58978;158;0.935971
100;10;0.75;2;2;58899;58978;137;0.933309
100;10;0.75;2;3;58865;58978;52;0.850442
100;10;0.75;2;4;58871;58978;9;0.841266
100;10;0.75;2;5;58826;58978;266;0.870268
100;10;0.75;2;6;58900;58978;54;0.942957
100;10;0.75;2;7;58838;58978;179;0.787012
100;10;0.75;2;8;58839;58978;1;0.700065
100;10;0.75;2;9;58804;58978;124;0.650693
100;10;0.75;3;0;58265;58391;62;0.699439
100;10;0.75;3;1;58308;58391;224;0.527164
100;10;0.75;3;2;58391;58391;60;0.662000
100;10;0.75;3;3;58303;58391;74;0.422446
100;10;0.75;3;4;58287;58391;219;0.657780
100;10;0.75;3;5;58354;58391;262;0.624670
100;10;0.75;3;6;58315;58391;197;0.635343
100;10;0.75;3;7;58310;58391;201;0.755406
100;10;0.75;3;8;58310;58391;140;0.731741
100;10;0.75;3;9;58310;58391;171;0.679960
100;10;0.75;4;0;61741;61966;35;0.279242
100;10;0.75;4;1;61793;61966;29;0.383002
100;10;0.75;4;2;61741;61966;37;0.348278
100;10;0.75;4;3;61788;61966;45;0.364834
100;10;0.75;4;4;61797;61966;73;0.447030
100;10;0.75;4;5;61741;61966;15;0.327393
100;10;0.75;4;6;61741;61966;21;0.259164
100;10;0.75;4;7;61875;61966;214;0.394561
100;10;0.75;4;8;61875;61966;28;0.279410
100;10;0.75;4;9;61741;61966;11;0.251581
100;10;0.75;5;0;60741;60803;90;0.446600
100;10;0.75;5;1;60719;60803;242;0.577397
100;10;0.75;5;2;60793;60803;31;0.379368
100;10;0.75;5;3;60719;60803;65;0.495322
100;10;0.75;5;4;60719;60803;111;0.445917
100;10;0.75;5;5;60716;60803;89;0.427176
100;10;0.75;5;6;60679;60803;51;0.502647
100;10;0.75;5;7;60700;60803;51;0.514822
100;10;0.75;5;8;60793;60803;36;0.434217
100;10;0.75;5;9;60716;60803;61;0.425030
100;10;0.75;6;0;61245;61437;58;0.673830
100;10;0.75;6;1;61235;61437;107;0.596187
100;10;0.75;6;2;61282;61437;272;0.795376
100;10;0.75;6;3;61235;61437;98;0.528174
100;10;0.75;6;4;61235;61437;71;0.547409
100;10;0.75;6;5;61235;61437;65;0.486739
100;10;0.75;6;6;61286;61437;49;0.661021
100;10;0.75;6;7;61333;61437;62;0.413256
100;10;0.75;6;8;61222;61437;51;0.603440
100;10;0.75;6;9;61235;61437;10;0.246206
100;10;0.75;7;0;56284;56377;176;0.840357
100;10;0.75;7;1;56296;56377;236;0.834950
100;10;0.75;7;2;56300;56377;136;0.842457
100;10;0.75;7;3;56230;56377;127;0.594337
100;10;0.75;7;4;56239;56377;125;0.689247
100;10;0.75;7;5;56279;56377;22;0.737355
100;10;0.75;7;6;56323;56377;218;0.824253
100;10;0.75;7;7;56377;56377;19;0.839294
100;10;0.75;7;8;56332;56377;214;0.842384
100;10;0.75;7;9;56314;56377;224;0.841498
100;10;0.75;8;0;59179;59391;188;0.688233
100;10;0.75;8;1;59249;59391;242;0.780860
100;10;0.75;8;2;59233;59391;96;0.671013
100;10;0.75;8;3;59233;59391;118;0.580628
100;10;0.75;8;4;59298;59391;14;0.580704
100;10;0.75;8;5;59366;59391;14;0.602502
100;10;0.75;8;6;59184;59391;253;0.592557
100;10;0.75;8;7;59265;59391;284;0.576428
100;10;0.75;8;8;59269;59391;89;0.584716
100;10;0.75;8;9;59267;59391;211;0.601725
100;10;0.75;9;0;60099;60205;220;0.655839
100;10;0.75;9;1;60054;60205;268;0.566704
100;10;0.75;9;2;60092;60205;275;0.641787
100;10;0.75;9;3;60088;60205;234;0.841600
100;10;0.75;9;4;60047;60205;197;0.839996
100;10;0.75;9;5;60037;60205;86;0.839800
100;10;0.75;9;6;60130;60205;299;0.854254
100;10;0.75;9;7;60037;60205;172;0.730500
100;10;0.75;9;8;60037;60205;284;0.826488
100;10;0.75;9;9;60054;60205;94;0.824612
100;10;0.75;10;0;60626;60633;274;0.570587
100;10;0.75;10;1;60596;60633;86;0.489302
100;10;0.75;10;2;60596;60633;115;0.687371
100;10;0.75;10;3;60596;60633;215;0.747893
100;10;0.75;10;4;60596;60633;131;0.487301
100;10;0.75;10;5;60492;60633;121;0.583464
100;10;0.75;10;6;60633;60633;115;0.481011
100;10;0.75;10;7;60521;60633;199;0.551040
100;10;0.75;10;8;60626;60633;205;0.457276
100;10;0.75;10;9;60626;60633;219;0.598314
100;30;0.75;1;0;57183;57494;295;1.319510
100;30;0.75;1;1;57064;57494;295;1.491188
100;30;0.75;1;2;56937;57494;237;1.425938
100;30;0.75;1;3;57204;57494;238;1.280402
100;30;0.75;1;4;57182;57494;267;1.425927
100;30;0.75;1;5;57100;57494;284;1.498521
100;30;0.75;1;6;57124;57494;238;1.204078
100;30;0.75;1;7;57152;57494;97;1.019295
100;30;0.75;1;8;57205;57494;291;1.459444
100;30;0.75;1;9;57067;57494;258;1.513075
100;30;0.75;2;0;59557;60027;237;1.418987
100;30;0.75;2;1;59629;60027;140;1.332772
100;30;0.75;2;2;59579;60027;190;1.071366
100;30;0.75;2;3;59655;60027;201;1.001459
100;30;0.75;2;4;59545;60027;287;1.105622
100;30;0.75;2;5;59558;60027;233;0.979588
100;30;0.75;2;6;59746;60027;196;0.967556
100;30;0.75;2;7;59582;60027;232;0.765308
100;30;0.75;2;8;59704;60027;215;0.898129
100;30;0.75;2;9;59849;60027;195;1.075269
100;30;0.75;3;0;57725;58052;198;1.332251
100;30;0.75;3;1;57725;58052;284;1.018422
100;30;0.75;3;2;57579;58052;175;1.016745
100;30;0.75;3;3;57612;58052;190;1.184080
100;30;0.75;3;4;57669;58052;117;0.733262
100;30;0.75;3;5;57646;58052;156;1.127379
100;30;0.75;3;6;57833;58052;223;0.720439
100;30;0.75;3;7;57653;58052;112;0.932606
100;30;0.75;3;8;57713;58052;149;0.925571
100;30;0.75;3;9;57630;58052;178;0.962743
100;30;0.75;4;0;60584;60776;213;1.191086
100;30;0.75;4;1;60589;60776;196;1.244489
100;30;0.75;4;2;60464;60776;92;0.943061
100;30;0.75;4;3;60465;60776;200;1.197287
100;30;0.75;4;4;60536;60776;232;1.179694
100;30;0.75;4;5;60543;60776;184;1.281896
100;30;0.75;4;6;60488;60776;153;1.131854
100;30;0.75;4;7;60330;60776;285;1.076269
100;30;0.75;4;8;60465;60776;157;0.964249
100;30;0.75;4;9;60443;60776;298;1.386861
100;30;0.75;5;0;58332;58884;260;1.448958
100;30;0.75;5;1;58444;58884;269;1.441000
100;30;0.75;5;2;58317;58884;296;1.359685
100;30;0.75;5;3;58410;58884;271;1.238996
100;30;0.75;5;4;58532;58884;280;1.449007
100;30;0.75;5;5;58584;58884;157;1.391002
100;30;0.75;5;6;58396;58884;296;1.118626
100;30;0.75;5;7;58553;58884;259;1.001754
100;30;0.75;5;8;58277;58884;258;1.042417
100;30;0.75;5;9;58632;58884;287;1.126135
100;30;0.75;6;0;59354;60011;171;1.385386
100;30;0.75;6;1;59417;60011;138;1.171915
100;30;0.75;6;2;59529;60011;222;1.042779
100;30;0.75;6;3;59685;60011;231;0.916839
100;30;0.75;6;4;59415;60011;285;0.913068
100;30;0.75;6;5;59423;60011;276;0.885521
100;30;0.75;6;6;59537;60011;291;0.862891
100;30;0.75;6;7;59879;60011;230;1.111501
100;30;0.75;6;8;59374;60011;194;1.446493
100;30;0.75;6;9;59462;60011;121;1.416900
100;30;0.75;7;0;57853;58132;195;0.967503
100;30;0.75;7;1;57945;58132;188;0.764212
100;30;0.75;7;2;57787;58132;266;1.067884
100;30;0.75;7;3;57790;58132;264;0.961458
100;30;0.75;7;4;57945;58132;83;0.754412
100;30;0.75;7;5;57945;58132;141;0.983437
100;30;0.75;7;6;57944;58132;200;0.981123
100;30;0.75;7;7;57824;58132;230;1.122987
100;30;0.75;7;8;57847;58132;210;1.030622
100;30;0.75;7;9;57893;58132;217;0.924610
100;30;0.75;8;0;58582;59064;110;0.701014
100;30;0.75;8;1;58645;59064;99;0.780100
100;30;0.75;8;2;58681;59064;71;0.600030
100;30;0.75;8;3;58921;59064;172;1.093261
100;30;0.75;8;4;58561;59064;233;0.906091
100;30;0.75;8;5;58577;59064;125;0.517630
100;30;0.75;8;6;58719;59064;186;0.543944
100;30;0.75;8;7;58622;59064;197;0.838577
100;30;0.75;8;8;58601;59064;60;0.628530
100;30;0.75;8;9;58796;59064;140;0.523586
100;30;0.75;9;0;58601;58975;226;1.098101
100;30;0.75;9;1;58658;58975;139;0.608566
100;30;0.75;9;2;58560;58975;160;0.975633
100;30;0.75;9;3;58671;58975;232;1.114217
100;30;0.75;9;4;58478;58975;144;0.844505
100;30;0.75;9;5;58626;58975;43;0.724392
100;30;0.75;9;6;58669;58975;178;1.042739
100;30;0.75;9;7;58735;58975;277;1.186070
100;30;0.75;9;8;58601;58975;155;0.610615
100;30;0.75;9;9;58621;58975;48;0.459778
100;30;0.75;10;0;59925;60603;294;1.664176
100;30;0.75;10;1;59861;60603;278;1.663423
100;30;0.75;10;2;60007;60603;230;1.616323
100;30;0.75;10;3;59870;60603;278;1.678065
100;30;0.75;10;4;60355;60603;274;1.497225
100;30;0.75;10;5;59920;60603;184;1.337441
100;30;0.75;10;6;60055;60603;280;1.263802
100;30;0.75;10;7;60058;60603;234;1.107522
100;30;0.75;10;8;60317;60603;286;0.968499
100;30;0.75;10;9;59811;60603;27;1.128369
250;5;0.75;1;0;149357;149665;149;0.875252
250;5;0.75;1;1;149376;149665;7;0.882321
250;5;0.75;1;2;149298;149665;90;0.961437
250;5;0.75;1;3;149273;149665;82;1.366200
250;5;0.75;1;4;149341;149665;84;1.218151
250;5;0.75;1;5;149254;149665;200;1.139371
250;5;0.75;1;6;149308;149665;284;1.153660
250;5;0.75;1;7;149338;149665;264;0.918279
250;5;0.75;1;8;149357;149665;231;0.875326
250;5;0.75;1;9;149257;149665;261;0.865523
250;5;0.75;2;0;155766;155944;294;1.162133
250;5;0.75;2;1;155669;155944;45;1.158583
250;5;0.75;2;2;155570;155944;155;1.143820
250;5;0.75;2;3;155614;155944;263;1.154986
250;5;0.75;2;4;155747;155944;236;1.165657
250;5;0.75;2;5;155685;155944;237;1.067514
250;5;0.75;2;6;155608;155944;229;0.996747
250;5;0.75;2;7;155607;155944;275;1.109319
250;5;0.75;2;8;155612;155944;289;0.812242
250;5;0.75;2;9;155428;155944;176;1.188990
250;5;0.75;3;0;149017;149334;29;1.496265
250;5;0.75;3;1;148982;149334;250;1.495541
250;5;0.75;3;2;149120;149334;34;1.463050
250;5;0.75;3;3;149015;149334;72;1.215823
250;5;0.75;3;4;149025;149334;156;1.196346
250;5;0.75;3;5;148988;149334;106;1.439909
250;5;0.75;3;6;149020;149334;218;1.493537
250;5;0.75;3;7;149017;149334;87;1.492651
250;5;0.75;3;8;148988;149334;43;1.500608
250;5;0.75;3;9;149040;149334;200;1.492108
250;5;0.75;4;0;151741;152130;140;0.867906
250;5;0.75;4;1;151728;152130;221;0.864797
250;5;0.75;4;2;151698;152130;33;1.073696
250;5;0.75;4;3;151709;152130;231;1.122474
250;5;0.75;4;4;151852;152130;115;0.884448
250;5;0.75;4;5;151740;152130;211;0.870784
250;5;0.75;4;6;151711;152130;46;0.873537
250;5;0.75;4;7;151728;152130;245;0.867160
250;5;0.75;4;8;151788;152130;54;0.865769
250;5;0.75;4;9;151774;152130;195;0.862137
250;5;0.75;5;0;150113;150353;231;1.310219
250;5;0.75;5;1;149991;150353;5;1.442605
250;5;0.75;5;2;150077;150353;16;1.448756
250;5;0.75;5;3;150010;150353;288;1.391239
250;5;0.75;5;4;150134;150353;294;1.185324
250;5;0.75;5;5;150101;150353;189;1.035949
250;5;0.75;5;6;149976;150353;49;1.177156
250;5;0.75;5;7;149924;150353;131;1.438475
250;5;0.75;5;8;150012;150353;15;1.418207
250;5;0.75;5;9;150011;150353;289;1.424617
250;5;0.75;6;0;149643;150045;286;1.385663
250;5;0.75;6;1;149615;150045;8;1.293796
250;5;0.75;6;2;149624;150045;274;1.176263
250;5;0.75;6;3;149681;150045;115;1.387663
250;5;0.75;6;4;149593;150045;124;1.149764
250;5;0.75;6;5;149588;150045;139;1.434029
250;5;0.75;6;6;149701;150045;112;1.398438
250;5;0.75;6;7;149692;150045;140;1.420393
250;5;0.75;6;8;149595;150045;107;1.223812
250;5;0.75;6;9;149758;150045;162;1.069370
250;5;0.75;7;0;148143;148607;194;1.175474
250;5;0.75;7;1;148108;148607;201;1.346309
250;5;0.75;7;2;148186;148607;283;1.445525
250;5;0.75;7;3;148244;148607;64;1.436459
250;5;0.75;7;4;148108;148607;174;1.446018
250;5;0.75;7;5;148190;148607;222;1.438602
250;5;0.75;7;6;148214;148607;135;1.281794
250;5;0.75;7;7;148184;148607;209;1.061919
250;5;0.75;7;8;148181;148607;155;1.063913
250;5;0.75;7;9;148161;148607;5;1.141716
250;5;0.75;8;0;149395;149782;76;1.007498
250;5;0.75;8;1;149485;149782;296;0.785320
250;5;0.75;8;2;149404;149782;162;0.948403
250;5;0.75;8;3;149414;149782;288;0.763119
250;5;0.75;8;4;149443;149782;92;0.765544
250;5;0.75;8;5;149328;149782;280;0.763064
250;5;0.75;8;6;149423;149782;280;0.764083
250;5;0.75;8;7;149375;149782;283;0.754057
250;5;0.75;8;8;149404;149782;52;0.864311
250;5;0.75;8;9;149340;149782;164;0.835842
250;5;0.75;9;0;154627;155075;185;0.811099
250;5;0.75;9;1;154789;155075;299;1.133540
250;5;0.75;9;2;154768;155075;227;1.077111
250;5;0.75;9;3;154704;155075;140;0.928234
250;5;0.75;9;4;154688;155075;35;0.919825
250;5;0.75;9;5;154774;155075;218;0.967376
250;5;0.75;9;6;154735;155075;126;0.701056
250;5;0.75;9;7;154753;155075;83;0.649361
250;5;0.75;9;8;154781;155075;174;0.618347
250;5;0.75;9;9;154706;155075;228;1.125496
250;5;0.75;10;0;154455;154668;283;0.711565
250;5;0.75;10;1;154404;154668;285;0.876995
250;5;0.75;10;2;154325;154668;220;0.857970
250;5;0.75;10;3;154307;154668;66;0.718885
250;5;0.75;10;4;154372;154668;252;0.830228
250;5;0.75;10;5;154160;154668;247;0.729612
250;5;0.75;10;6;154555;154668;248;0.725601
250;5;0.75;10;7;154302;154668;127;0.724144
250;5;0.75;10;8;154288;154668;296;0.881184
250;5;0.75;10;9;154319;154668;287;0.939817
250;10;0.75;1;0;151208;151809;130;1.326957
250;10;0.75;1;1;151294;151809;236;1.326017
250;10;0.75;1;2;151389;151809;226;1.301731
250;10;0.75;1;3;151374;151809;286;1.259951
250;10;0.75;1;4;151345;151809;243;1.324908
250;10;0.75;1;5;151202;151809;266;1.160138
250;10;0.75;1;6;151264;151809;298;1.126193
250;10;0.75;1;7;151208;151809;179;1.095434
250;10;0.75;1;8;151173;151809;281;1.292985
250;10;0.75;1;9;151120;151809;235;1.415221
250;10;0.75;2;0;148338;148772;296;1.255153
250;10;0.75;2;1;148278;148772;152;1.258690
250;10;0.75;2;2;148440;148772;292;1.265795
250;10;0.75;2;3;148435;148772;291;1.098731
250;10;0.75;2;4;148432;148772;227;1.213621
250;10;0.75;2;5;148237;148772;169;1.239973
250;10;0.75;2;6;148295;148772;291;1.266424
250;10;0.75;2;7;148464;148772;277;1.219132
250;10;0.75;2;8;148408;148772;218;1.243139
250;10;0.75;2;9;148341;148772;299;1.020390
250;10;0.75;3;0;151186;151909;59;1.455606
250;10;0.75;3;1;151213;151909;279;1.398633
250;10;0.75;3;2;151237;151909;37;1.222016
