16;329
17;303
18;897
19;471
20;871
5;14
6;38
7;23
8;51
9;37
10;120
11;112
12;107
13;261
14;196
15;211
16;291
17;296
18;480
19;927
20;764
5;14
6;25
7;33
8;33
9;68
10;114
11;78
12;98
13;328
14;165
15;480
16;306
17;857
18;595
19;584
20;679
5;14
6;17
7;37
8;64
9;67
10;61
11;81
12;247
13;428
14;268
15;136
16;433
17;614
18;1000
19;375
20;744
5;18
6;28
7;30
8;36
9;53
10;66
11;120
12;102
13;146
14;146
15;433
16;417
17;492
18;853
19;428
20;554
5;17
6;24
7;34
8;78
9;44
10;68
11;143
12;64
13;426
14;782
15;90
16;232
17;333
18;500
19;587
20;656
5;18
6;30
7;23
8;43
9;54
10;74
11;83
12;250
13;124
14;240
15;199
16;387
17;702
18;249
19;755
20;465
5;13
6;15
7;27
8;50
9;28
10;64
11;91
12;135
13;185
14;144
15;435
16;370
17;460
18;624
19;618
20;701
5;12
6;17
7;44
8;86
9;41
10;82
11;137
12;70
13;189
14;125
15;267
16;165
17;345
18;584
19;549
20;731
5;18
6;25
7;26
8;48
9;78
10;77
11;146
12;203
13;71
14;253
15;347
16;465
17;242
18;695
19;369
20;710
5;10
6;13
7;42
8;108
9;56
10;43
11;74
12;157
13;196
14;177
15;182
16;377
17;361
18;273
19;681
20;513
5;7
6;32
7;48
8;30
9;67
10;129
11;128
12;137
13;221
14;232
15;301
16;278
17;272
18;226
19;603
20;1106
5;12
6;18
7;36
8;52
9;30
10;93
11;79
12;113
13;213
14;287
15;170
16;353
17;284
18;565
19;1321
20;972
5;12
6;19
7;41
8;40
9;46
10;34
11;95
12;93
13;213
14;169
15;166
16;239
17;449
18;340
19;436
20;717
5;16
6;18
7;49
8;26
9;131
10;42
11;91
12;285
13;264
14;104
15;220
16;272
17;443
18;628
19;254
20;371
5;30
6;26
7;28
8;31
9;91
10;59
11;101
12;108
13;100
14;328
15;189
16;278
17;388
18;790
19;574
20;427
5;13
6;35
7;34
8;79
9;83
10;53
11;81
12;225
13;302
14;213
15;350
16;231
17;418
18;868
19;606
20;729
5;12
6;25
7;34
8;26
9;110
10;66
11;136
12;178
13;207
14;235
15;109
16;339
17;603
18;428
19;582
20;700
5;13
6;36
7;38
8;38
9;54
10;80
11;101
12;81
13;150
14;217
15;269
16;346
17;337
18;622
19;520
20;583
5;14
6;33
7;20
8;26
9;50
10;161
11;86
12;114
13;264
14;313
15;157
16;261
17;504
18;442
19;488
20;638
5;10
6;11
7;31
8;23
9;74
10;128
11;86
12;70
13;112
14;243
15;349
16;182
17;1006
18;312
19;333
20;603
5;18
6;13
7;21
8;64
9;66
10;65
11;322
12;95
13;224
14;215
15;302
16;214
17;936
18;257
19;526
20;743
5;11
6;20
7;44
8;38
9;31
10;83
11;140
12;84
13;86
14;111
15;276
16;295
17;352
18;260
19;728
20;611
5;14
6;12
7;30
8;32
9;118
10;131
11;67
12;110
13;131
14;283
15;118
16;503
17;441
18;371
19;749
20;410
5;17
6;32
7;46
8;40
9;105
10;51
11;98
12;89
13;126
14;410
15;277
16;548
17;435
18;313
19;454
20;281
5;17
6;26
7;27
8;48
9;46
10;48
11;103
12;109
13;126
14;162
15;271
16;265
17;634
18;377
19;412
20;1031
5;9
6;30
7;38
8;44
9;57
10;64
11;80
12;149
13;197
14;150
15;433
16;482
17;398
18;537
19;589
20;308
5;15
6;24
7;45
8;35
9;65
10;57
11;98
12;83
13;206
14;250
15;157
16;597
17;403
18;312
19;678
20;468
5;18
6;36
7;31
8;30
9;135
10;98
11;116
12;195
13;160
14;275
15;219
16;247
17;1098
18;877
19;1051
20;667
5;15
6;15
7;34
8;40
9;40
10;75
11;140
12;176
13;246
14;352
15;549
16;530
17;706
18;340
19;754
20;426
5;22
6;14
7;29
8;28
9;42
10;119
11;171
12;194
13;205
14;215
15;330
16;344
17;448
18;617
19;319
20;667
5;10
6;25
7;30
8;27
9;61
10;38
11;111
12;127
13;101
14;313
15;341
16;288
17;463
18;283
19;863
20;437
5;18
6;20
7;32
8;34
9;80
10;71
11;117
12;182
13;205
14;340
15;126
16;176
17;388
18;624
19;380
20;606
5;11
6;25
7;39
8;49
9;51
10;146
11;93
12;154
13;148
14;285
15;249
16;764
17;609
18;269
19;798
20;872
5;14
6;18
7;49
8;52
9;52
10;67
11;178
12;266
13;182
14;239
15;294
16;397
17;273
18;757
19;735
20;763
5;12
6;24
7;35
8;99
9;71
10;67
11;169
12;176
13;170
14;182
15;260
16;335
17;299
18;502
19;730
20;1474
5;12
6;34
7;18
8;62
9;45
10;253
11;96
12;89
13;253
14;430
15;161
16;134
17;296
18;348
19;586
20;357
5;16
6;12
7;30
8;114
9;109
10;154
11;63
12;229
13;224
14;147
15;297
16;218
17;342
18;889
19;1375
20;283
5;8
6;25
7;20
8;48
9;87
10;84
11;180
12;178
13;144
14;167
15;381
16;425
17;1059
18;525
19;530
20;434
5;16
6;15
7;23
8;31
9;37
10;70
11;89
12;127
13;246
14;158
15;207
16;463
17;250
18;433
19;965
20;527
5;12
6;51
7;29
8;24
9;88
10;59
11;101
12;102
13;173
14;341
15;137
16;374
17;380
18;468
19;363
20;462
5;19
6;18
7;25
8;62
9;37
10;152
11;117
12;194
13;142
14;178
15;377
16;435
17;409
18;369
19;946
20;709
5;29
6;20
7;37
8;39
9;55
10;133
11;63
12;180
13;291
14;257
15;264
16;756
17;303
18;372
19;511
20;1007
5;9
6;24
7;53
8;30
9;67
10;45
11;65
12;70
13;85
14;240
15;236
16;348
17;349
18;139
19;490
20;639
5;11
6;24
7;30
8;56
9;66
10;120
11;153
12;64
13;174
14;161
15;706
16;235
17;329
18;389
19;242
20;968
5;18
6;21
7;35
8;67
9;98
10;44
11;83
12;139
13;294
14;257
15;166
16;216
17;254
18;553
19;832
20;643
5;13
6;18
7;30
8;99
9;74
10;121
11;88
12;188
13;357
14;144
15;368
16;515
17;252
18;565
19;782
20;592
5;13
6;34
7;35
8;37
9;47
10;55
11;79
12;143
13;174
14;285
15;333
16;253
17;311
18;283
19;570
20;929
5;16
6;26
7;35
8;69
9;62
10;85
11;152
12;137
13;218
14;329
15;223
16;339
17;622
18;519
19;843
20;412
5;19
6;38
7;74
8;75
9;70
10;59
11;109
12;118
13;170
14;108
15;352
16;416
17;257
18;581
19;537
20;626
5;13
6;33
7;30
8;64
9;54
10;70
11;113
12;91
13;134
14;268
15;189
16;194
17;388
18;1363
19;406
20;529
5;19
6;17
7;21
8;26
9;71
10;106
11;65
12;113
13;178
14;238
15;172
16;549
17;287
18;446
19;296
20;348
5;15
6;15
7;17
8;34
9;40
10;145
11;87
12;98
13;227
14;302
15;525
16;184
17;264
18;575
19;436
20;1214
5;22
6;9
7;36
8;33
9;123
10;47
11;72
12;93
13;181
14;193
15;251
16;414
17;289
18;351
19;302
20;392
5;17
6;14
7;23
8;33
9;30
10;58
11;56
12;172
13;187
14;194
15;249
16;545
17;392
18;624
19;563
20;743
5;16
6;13
7;36
8;22
9;71
10;64
11;60
12;220
13;205
14;343
15;250
16;390
17;247
18;342
19;682
20;930
5;17
6;17
7;34
8;41
9;56
10;63
11;119
12;119
13;208
14;433
15;230
16;161
17;689
18;387
19;427
20;772
5;13
6;42
7;22
8;20
9;55
10;42
11;131
12;265
13;131
14;238
15;238
16;316
17;601
18;313
19;478
20;454
5;30
6;20
7;44
8;48
9;70
10;41
11;57
12;77
13;129
14;322
15;302
16;465
17;268
18;1369
19;437
20;222
5;11
6;14
7;40
8;39
9;23
10;102
11;62
12;130
13;272
14;248
15;481
16;201
17;588
18;493
19;597
20;334
5;13
6;34
7;40
8;78
9;78
10;72
11;97
12;140
13;141
14;213
15;214
16;329
17;398
18;208
19;508
20;990
5;14
6;18
7;25
8;20
9;39
10;66
11;71
12;79
13;95
14;227
15;237
16;106
17;249
18;475
19;1052
20;537
5;16
6;12
7;44
8;63
9;46
10;52
11;85
12;236
13;147
14;203
15;388
16;278
17;438
18;1024
19;361
20;534
5;20
6;16
7;75
8;53
9;67
10;85
11;66
12;93
13;178
14;209
15;204
16;304
17;467
18;461
19;745
20;317
5;18
6;24
7;31
8;69
9;81
10;109
11;102
12;161
13;173
14;201
15;188
16;471
17;208
18;175
19;839
20;690
5;18
6;24
7;42
8;67
9;67
10;77
11;171
12;172
13;232
14;356
15;288
16;206
17;346
18;324
19;505
20;1376
5;25
6;31
7;33
8;65
9;91
10;63
11;126
12;118
13;208
14;213
15;167
16;139
17;392
18;483
19;258
20;635
5;16
6;15
7;23
8;59
9;78
10;110
11;234
12;119
13;122
14;180
15;297
16;313
17;947
18;293
19;733
20;413
5;14
6;26
7;49
8;39
9;69
10;77
11;181
12;76
13;110
14;238
15;204
16;171
17;298
18;761
19;726
20;622
5;19
6;23
7;27
8;39
9;45
10;50
11;89
12;164
13;153
14;433
15;200
16;496
17;627
18;509
19;474
20;890
5;11
6;23
7;49
8;71
9;54
10;30
11;121
12;178
13;121
14;324
15;445
16;176
17;168
18;533
19;381
20;757
5;13
6;40
7;56
8;48
9;89
10;124
11;113
12;233
13;150
14;274
15;218
16;230
17;256
18;488
19;386
20;1062
5;19
6;29
7;34
8;26
9;92
10;58
11;109
12;121
13;177
14;505
15;292
16;311
17;900
18;805
19;409
20;359
5;19
6;18
7;31
8;40
9;67
10;111
11;80
12;145
13;365
14;166
15;438
16;222
17;207
18;401
19;912
20;556
5;13
6;19
7;21
8;51
9;61
10;76
11;121
12;152
13;293
14;327
15;304
16;459
17;226
18;618
19;694
20;515
5;18
6;16
7;25
8;43
9;121
10;62
11;122
12;116
13;114
14;244
15;233
16;115
17;445
18;289
19;444
20;576
5;18
6;20
7;26
8;26
9;67
10;51
11;113
12;107
13;133
14;228
15;128
16;152
17;330
18;409
19;493
20;487
5;29
6;24
7;60
8;75
9;49
10;51
11;67
12;268
13;275
14;413
15;177
16;325
17;221
18;277
19;757
20;824
5;27
6;21
7;35
8;51
9;51
10;105
11;201
12;83
13;145
14;141
15;175
16;244
17;402
18;405
19;447
20;644
5;10
6;22
7;53
8;59
9;45
10;106
11;85
12;133
13;126
14;129
15;246
16;379
17;672
18;190
19;483
20;411
5;13
6;34
7;39
8;47
9;78
10;216
11;108
12;155
13;102
14;101
15;269
16;318
17;291
18;400
19;246
20;725
5;19
6;24
7;40
8;59
9;68
10;46
11;107
12;146
13;195
14;442
15;219
16;174
17;364
18;401
19;774
20;782
5;20
6;27
7;28
8;65
9;83
10;94
11;115
12;175
13;275
14;343
15;394
16;666
17;355
18;376
19;404
20;557
5;10
6;15
7;36
8;48
9;89
10;116
11;150
12;113
13;194
14;150
15;248
16;179
17;448
18;346
19;646
20;356
5;14
6;17
7;35
8;30
9;96
10;89
11;138
12;95
13;85
14;319
15;462
16;333
17;398
18;579
19;779
20;515
5;14
6;17
7;39
8;46
9;61
10;69
11;232
12;259
13;158
14;130
15;403
16;330
17;583
18;362
19;514
20;530
5;11
6;30
7;30
8;47
9;35
10;102
11;114
12;153
13;294
14;185
15;193
16;334
17;457
18;444
19;614
20;703
5;15
6;21
7;34
8;40
9;63
10;88
11;96
12;88
13;97
14;435
15;278
16;406
17;380
18;694
19;599
20;514
5;17
6;13
7;45
8;78
9;55
10;65
11;120
12;86
13;118
14;244
15;326
16;355
17;358
18;259
19;744
20;832
5;16
6;40
7;35
8;42
9;50
10;41
11;62
12;65
13;157
14;271
15;145
16;535
17;422
18;494
19;641
20;736
5;15
6;26
7;31
8;32
9;31
10;101
11;104
12;218
13;94
14;169
15;143
16;268
17;344
18;550
19;839
20;1230
5;21
6;28
7;40
8;34
9;74
10;103
11;234
12;135
13;151
14;162
15;346
16;402
17;329
18;475
19;522
20;636
5;15
6;15
7;37
8;23
9;76
10;66
11;116
12;176
13;144
14;115
15;205
16;393
17;461
18;460
19;755
20;514
5;27
6;53
7;25
8;67
9;63
10;64
11;96
12;103
13;187
14;161
15;314
16;290
17;471
18;577
19;602
20;809
5;18
6;33
7;41
8;38
9;49
10;49
11;142
12;106
13;158
14;133
15;158
16;377
17;370
18;562
19;666
20;556
5;23
6;22
7;32
8;38
9;50
10;63
11;102
12;157
13;207
14;162
15;212
16;375
17;467
18;809
19;761
20;614
5;16
6;21
7;22
8;26
9;50
10;57
11;54
12;196
13;128
14;179
15;545
16;362
17;451
18;317
19;825
20;1388
5;12
6;15
7;52
8;61
9;31
10;61
11;66
12;79
13;153
14;337
15;160
16;226
17;611
18;402
19;601
20;607
5;26
6;19
7;43
8;54
9;44
10;123
11;86
12;118
13;210
14;176
15;122
16;346
17;597
18;729
19;332
20;631
5;9
6;19
7;55
8;55
9;51
10;98
11;126
12;261
13;142
14;137
15;512
16;199
17;527
18;293
19;344
20;765
5;22
6;24
7;57
8;127
9;37
10;93
11;56
12;119
13;284
14;173
15;297
16;349
17;290
18;303
19;379
20;620
5;14
6;21
7;24
8;37
9;56
10;107
11;103
12;143
13;224
14;303
15;342
16;286
17;518
18;397
19;637
20;448
5;15
6;21
7;20
8;58
9;72
10;68
11;74
12;83
13;285
14;250
15;419
16;316
17;212
18;496
19;351
20;1726
5;13
6;29
7;25
8;42
9;47
10;54
11;127
12;285
13;180
14;233
15;243
16;262
17;337
18;325
19;832
20;886
5;12
6;24
7;53
8;36
9;67
10;86
11;74
12;126
13;142
14;340
15;97
16;515
17;324
18;307
19;462
20;1382
5;14
6;25
7;24
8;24
9;49
10;51
11;96
12;112
13;188
14;293
15;149
16;404
17;577
18;518
19;521
20;392
5;23
6;29
7;53
8;65
9;70
10;118
11;54
12;103
13;200
14;328
15;211
16;317
17;505
18;752
19;301
20;377
5;13
6;27
7;28
8;24
9;104
10;76
11;90
12;137
13;114
14;144
15;219
16;588
17;412
18;269
19;618
20;649
5;11
6;28
7;31
8;24
9;40
10;135
11;77
12;137
13;169
14;242
15;324
16;523
17;432
18;381
19;591
5;12
6;27
7;13
8;39
9;121
10;200
11;155
12;64
13;155
14;128
15;260
16;474
17;443
18;500
19;1287
20;685
5;14
6;24
7;45
8;29
9;71
10;109
11;105
12;210
13;95
14;107
15;133
16;535
17;494
18;544
19;235
20;499
5;10
6;31
7;30
8;49
9;108
10;78
11;92
12;176
13;146
14;310
15;377
16;599
17;1400
18;340
19;510
20;646
5;13
6;14
7;25
8;36
9;63
10;79
11;121
12;200
13;195
14;381
15;179
16;300
17;290
18;570
19;973
20;650
5;15
6;15
7;38
8;42
9;63
10;151
11;114
12;96
13;135
14;132
15;188
16;213
17;352
18;427
19;447
20;547
5;15
6;20
7;35
8;53
9;51
10;143
11;84
12;81
13;128
14;145
15;99
16;1067
17;260
18;388
19;342
20;605
5;19
6;15
7;43
8;42
9;43
10;71
11;53
12;100
13;140
14;328
15;314
16;268
17;514
18;343
19;1315
20;2522
5;17
6;19
7;28
8;35
9;30
10;82
11;89
12;134
13;185
14;303
15;177
16;239
17;521
18;527
19;375
20;672
5;8
6;16
7;26
8;50
9;106
10;50
11;129
12;252
13;192
14;377
15;258
16;164
17;296
18;438
19;689
20;599
5;29
6;16
7;32
8;52
9;38
10;68
11;136
12;200
13;118
14;460
15;385
16;221
17;360
18;401
19;274
20;594
5;10
6;20
7;29
8;53
9;32
10;62
11;56
12;132
13;209
14;706
15;201
16;295
17;366
18;366
19;820
20;360
5;8
6;22
7;35
8;58
9;122
10;86
11;168
12;125
13;142
14;132
15;697
16;570
17;414
18;892
19;351
20;463
5;16
6;14
7;24
8;34
9;39
10;68
11;95
12;99
13;223
14;198
15;541
16;346
17;324
18;1112
19;547
20;554
5;18
6;18
7;28
8;25
9;63
10;138
11;123
12;117
13;133
14;208
15;98
16;305
17;281
18;308
19;588
20;674
5;14
6;16
7;34
8;103
9;82
10;51
11;71
12;96
13;228
14;323
15;356
16;420
17;240
18;471
19;386
20;504
5;15
6;30
7;29
8;93
9;124
10;139
11;44
12;182
13;407
14;322
15;140
16;269
17;152
18;384
19;399
20;1117
5;16
6;25
7;67
8;35
9;49
10;52
11;88
12;148
13;220
14;225
15;212
16;222
17;401
18;407
19;350
20;352
5;15
6;22
7;26
8;25
9;73
10;75
11;121
12;143
13;257
14;202
15;125
16;487
17;357
18;348
19;287
20;660
5;15
6;33
7;20
8;33
9;73
10;158
11;51
12;145
13;93
14;278
15;193
16;250
17;217
18;823
19;549
20;493
5;12
6;15
7;33
8;42
9;58
10;132
11;73
12;159
13;93
14;265
15;368
16;427
17;564
18;593
19;582
20;407
5;8
6;29
7;23
8;118
9;35
10;46
11;153
12;107
13;89
14;112
15;268
16;159
17;641
18;735
19;551
20;920
5;20
6;34
7;40
8;34
9;69
10;135
11;82
12;103
13;154
14;77
15;378
16;564
17;547
18;423
19;844
20;824
5;17
6;20
7;14
8;63
9;62
10;68
11;98
12;129
13;297
14;187
15;200
16;360
17;234
18;394
19;446
20;986
5;20
6;15
7;38
8;73
9;100
10;71
11;111
12;73
13;157
14;272
15;282
16;114
17;160
18;985
19;193
20;1071
5;18
6;18
7;43
8;54
9;70
10;73
11;101
12;85
13;173
14;367
15;448
16;527
17;225
18;558
19;396
20;246
5;11
6;26
7;24
8;48
9;46
10;217
11;145
12;106
13;146
14;260
15;173
16;335
17;896
18;778
19;484
20;415
5;12
6;18
7;29
8;57
9;76
10;81
11;88
12;184
13;283
14;200
15;216
16;258
17;235
18;443
19;491
20;271
5;12
6;36
7;32
8;36
9;59
10;96
11;169
12;128
13;91
14;159
15;444
16;285
17;308
18;371
19;348
20;1004
5;15
6;15
7;64
8;34
9;78
10;64
11;185
12;170
13;186
14;264
15;229
16;589
17;216
18;597
19;371
20;451
5;19
6;43
7;23
8;38
9;56
10;62
11;117
12;81
13;206
14;318
15;311
16;225
17;492
18;418
19;1244
20;448
5;12
6;31
7;26
8;36
9;44
10;183
11;76
12;96
13;238
14;193
15;96
16;199
17;364
18;664
19;450
20;595
5;14
6;24
7;18
8;91
9;100
10;89
11;95
12;125
13;255
14;378
15;481
16;369
17;416
18;334
19;805
20;1014
5;11
6;28
7;22
8;50
9;59
10;103
11;87
12;127
13;124
14;113
15;81
16;339
17;223
18;828
19;1900
20;621
5;17
6;40
7;25
8;45
9;73
10;90
11;118
12;125
13;446
14;153
15;243
16;312
17;278
18;319
19;447
20;232
5;23
6;16
7;38
8;56
9;61
10;96
11;82
12;190
13;245
14;299
15;129
16;278
17;231
18;296
19;582
20;581
5;13
6;21
7;26
8;44
9;27
10;86
11;265
12;133
13;140
14;456
15;235
16;457
17;384
18;527
19;473
20;1398
5;12
6;21
7;51
8;32
9;51
10;38
11;124
12;195
13;263
14;201
15;356
16;365
17;418
18;271
19;411
20;959
5;14
6;26
7;35
8;61
9;48
10;116
11;81
12;76
13;197
14;281
15;385
16;283
17;619
18;420
19;1067
20;749
5;19
6;14
7;27
8;55
9;68
10;85
11;80
12;163
13;68
14;159
15;244
16;631
17;819
18;434
19;491
20;671
5;16
6;17
7;25
8;48
9;67
10;63
11;150
12;99
13;354
14;140
15;95
16;237
17;410
18;407
19;647
20;697
5;18
6;35
7;51
8;32
9;57
10;72
11;85
12;191
13;253
14;245
15;158
16;310
17;228
18;247
19;253
20;775
5;22
6;11
7;23
8;43
9;78
10;57
11;143
12;94
13;119
14;165
15;226
16;260
17;276
18;280
19;208
20;880
5;10
6;28
7;32
8;68
9;71
10;84
11;178
12;155
13;226
14;112
15;247
16;307
17;306
18;443
19;634
20;822
5;14
6;32
7;25
8;97
9;56
10;72
11;103
12;149
13;275
14;460
15;151
16;410
17;413
18;650
19;660
20;553
5;13
6;27
7;53
8;51
9;65
10;48
11;87
12;112
13;122
14;282
15;508
16;398
17;181
18;647
19;613
20;605
5;29
6;26
7;12
8;60
9;62
10;114
11;90
12;89
13;93
14;201
15;189
16;397
17;412
18;647
19;732
20;574
5;13
6;29
7;47
8;54
9;143
10;56
11;81
12;156
13;173
14;199
15;213
16;399
17;738
18;357
19;381
20;966
5;16
6;33
7;31
8;51
9;59
10;96
11;85
12;97
13;100
14;408
15;152
16;214
17;245
18;494
19;379
20;931
5;17
6;15
7;30
8;39
9;108
10;67
11;124
12;227
13;202
14;194
15;225
16;168
17;292
18;362
19;522
20;498
5;13
6;18
7;27
8;32
9;54
10;41
11;79
12;81
13;256
14;162
15;113
16;288
17;397
18;723
19;329
20;807
5;23
6;20
7;14
8;55
9;81
10;101
11;122
12;125
13;235
14;219
15;177
16;573
17;620
18;502
19;481
20;850
5;10
6;11
7;24
8;39
9;54
10;157
11;111
12;78
13;171
14;246
15;289
16;476
17;407
18;620
19;180
20;303
5;27
6;27
7;27
8;59
9;48
10;68
11;134
12;132
13;178
14;287
15;228
16;301
17;292
18;391
19;666
20;498
5;13
6;24
7;24
8;56
9;98
10;78
11;231
12;134
13;182
14;155
15;378
16;186
17;273
18;299
19;744
20;578
5;20
6;17
7;21
8;79
9;55
10;78
11;176
12;118
13;185
14;267
15;319
16;206
17;376
18;337
19;636
20;313
5;22
6;29
7;19
8;67
9;37
10;67
11;116
12;94
13;114
14;202
15;309
16;203
17;462
18;264
19;536
20;528
5;13
6;14
7;57
8;26
9;62
10;38
11;117
12;104
13;339
14;189
15;274
16;219
17;402
18;262
19;591
20;299
5;13
6;13
7;41
8;25
9;43
10;74
11;130
12;149
13;164
14;151
15;250
16;164
17;465
18;446
19;324
20;537
5;18
6;20
7;35
8;24
9;54
10;74
11;147
12;112
13;183
14;179
15;180
16;177
17;341
18;228
19;450
20;719
5;11
6;19
7;27
8;39
9;29
10;59
11;93
12;91
13;219
14;679
15;143
16;540
17;603
18;342
19;745
20;496
5;14
6;29
7;27
8;56
9;52
10;95
11;213
12;143
13;129
14;130
15;114
16;105
17;193
18;434
19;670
20;729
5;24
6;30
7;23
8;50
9;60
10;111
11;109
12;224
13;153
14;291
15;181
16;462
17;244
18;791
19;272
20;422
5;14
6;35
7;16
8;63
9;35
10;95
11;88
12;187
13;191
14;261
15;234
16;456
17;461
18;425
19;324
20;452
5;17
6;20
7;37
8;47
9;47
10;79
11;129
12;79
13;134
14;258
15;327
16;350
17;188
18;488
19;722
20;504
5;12
6;39
7;37
8;26
9;56
10;63
11;92
12;91
13;199
14;186
15;150
16;339
17;177
18;463
19;1234
20;591
5;13
6;24
7;29
8;91
9;76
10;161
11;91
12;189
13;218
14;164
15;380
16;429
17;154
18;651
19;821
20;680
5;16
6;24
7;23
8;57
9;90
10;65
11;169
12;75
13;248
14;201
15;625
16;351
17;253
18;570
19;489
20;536
5;13
6;18
7;14
8;71
9;59
10;56
11;105
12;147
13;123
14;190
15;154
16;343
17;223
18;274
19;538
20;404
5;14
6;22
7;42
8;50
9;87
10;80
11;67
12;90
13;174
14;102
15;637
16;150
17;417
18;312
19;488
20;904
5;15
6;20
7;26
8;36
9;98
10;105
11;65
12;76
13;167
14;144
15;603
16;272
17;307
18;384
19;1151
20;1529
5;12
6;18
7;29
8;25
9;20
10;55
11;110
12;115
13;259
14;134
15;654
16;331
17;187
18;466
19;582
20;610
5;19
6;23
7;31
8;53
9;57
10;124
11;79
12;161
13;127
14;194
15;250
16;267
17;544
18;421
19;596
20;994
5;23
6;24
7;24
8;30
9;74
10;81
11;183
12;114
13;181
14;120
15;130
16;317
17;351
18;393
19;621
20;822
5;16
6;21
7;64
8;57
9;116
10;60
11;95
12;85
13;100
14;266
15;213
16;167
17;340
18;392
19;682
20;867
5;20
6;17
7;43
8;33
9;42
10;94
11;148
12;129
13;206
14;220
15;365
16;476
17;318
18;294
19;324
20;284
5;11
6;26
7;25
8;44
9;33
10;51
11;205
12;137
13;150
14;139
15;333
16;369
17;849
18;270
19;580
20;549
5;21
6;17
7;27
8;70
9;38
10;54
11;92
12;126
13;161
14;246
15;126
16;324
17;214
18;950
19;564
20;565
5;13
6;20
7;55
8;41
9;116
10;58
11;162
12;72
13;173
14;133
15;295
16;286
17;432
18;378
19;984
20;581
5;16
6;25
7;37
8;27
9;38
10;62
11;108
12;145
13;139
14;174
15;210
16;151
17;342
18;891
19;260
20;388
5;13
6;32
7;24
8;30
9;72
10;84
11;105
12;104
13;182
14;140
15;131
16;182
17;1073
18;416
19;626
20;652
5;18
6;19
7;61
8;20
9;36
10;44
11;225
12;121
13;148
14;145
15;221
16;429
17;476
18;306
19;474
20;1788
5;13
6;18
7;55
8;73
9;112
10;48
11;73
12;122
13;252
14;204
15;175
16;233
17;405
18;191
19;1028
20;247
5;18
6;20
7;32
8;47
9;51
10;79
11;82
12;327
13;104
14;235
15;361
16;326
17;364
18;459
19;1155
20;320
5;13
6;35
7;22
8;55
9;63
10;84
11;79
12;165
13;95
14;231
15;351
16;387
17;388
18;282
19;525
20;589
5;20
6;21
7;63
8;53
9;53
10;80
11;90
12;144
13;173
14;190
15;351
16;374
17;358
18;526
19;265
20;882
5;10
6;32
7;33
8;81
9;250
10;102
11;71
12;127
13;165
14;311
15;147
16;541
17;477
18;260
19;533
20;970
5;31
6;35
7;28
8;50
9;39
10;116
11;152
12;123
13;172
14;316
15;266
16;241
17;517
18;555
19;503
20;467
5;20
6;35
7;25
8;64
9;48
10;95
11;70
12;114
13;95
14;301
15;166
16;277
17;690
18;602
19;714
20;975
5;19
6;26
7;29
8;56
9;64
10;88
11;75
12;204
13;104
14;129
15;225
16;221
17;400
18;428
19;508
20;670
5;12
6;19
7;35
8;33
9;57
10;53
11;155
12;208
13;204
14;127
15;585
16;565
17;373
18;278
19;1199
20;309
5;16
6;14
7;28
8;53
9;63
10;106
11;122
12;115
13;162
14;169
15;100
16;265
17;253
18;594
19;911
20;597
5;13
6;39
7;25
8;80
9;76
10;74
11;76
12;153
13;93
14;236
15;89
16;331
17;467
18;432
19;450
20;364
5;13
6;21
7;19
8;34
9;44
10;83
11;63
12;155
13;150
14;160
15;615
16;218
17;167
18;456
19;384
20;461
5;16
6;28
7;28
8;38
9;51
10;105
11;98
12;141
13;143
14;225
15;328
16;205
17;255
18;235
19;849
20;622
5;24
6;29
7;23
8;47
9;48
10;79
11;208
12;113
13;108
14;256
15;204
16;569
17;294
18;452
19;437
20;636
5;15
6;20
7;28
8;34
9;87
10;132
11;107
12;197
13;247
14;218
15;179
16;328
17;400
18;694
19;512
20;321
5;15
6;16
7;41
8;41
9;44
10;53
11;140
12;202
13;364
14;229
15;289
16;233
17;497
18;552
19;963
20;1035
5;10
6;23
7;24
8;66
9;64
10;155
11;94
12;162
13;140
14;158
15;375
16;157
17;219
18;260
19;467
20;587
5;12
6;20
7;36
8;38
9;101
10;95
11;103
12;183
13;133
14;278
15;238
16;221
17;448
18;330
19;312
20;325
5;12
6;22
7;83
8;29
9;46
10;104
11;143
12;149
13;325
14;200
15;106
16;344
17;173
18;1081
19;471
20;406
5;12
6;26
7;27
8;29
9;65
10;88
11;61
12;89
13;146
14;232
15;183
16;508
17;289
18;378
19;436
20;351
5;16
6;30
7;34
8;75
9;39
10;48
11;90
12;131
13;229
14;332
15;336
16;348
17;340
18;467
19;400
20;420
5;13
6;14
7;59
8;42
9;46
10;121
11;149
12;197
13;90
14;196
15;329
16;235
17;595
18;769
19;908
20;626
5;31
6;16
7;25
8;37
9;75
10;98
11;127
12;219
13;119
14;296
15;106
16;302
17;351
18;590
19;315
20;1278
5;9
6;27
7;37
8;73
9;104
10;81
11;219
12;187
13;238
14;232
15;268
16;205
17;375
18;525
19;453
20;1580
5;13
6;20
7;35
8;55
9;71
10;84
11;103
12;93
13;136
14;338
15;302
16;298
17;288
18;604
19;389
20;510
5;18
6;30
7;35
8;34
9;107
10;87
11;49
12;93
13;102
14;179
15;121
16;232
17;173
18;409
19;419
20;643
5;18
6;25
7;37
8;45
9;76
10;37
11;53
12;131
13;143
14;112
15;503
16;199
17;658
18;332
19;293
20;569
5;11
6;21
7;64
8;44
9;38
10;53
11;77
12;72
13;261
14;167
15;188
16;425
17;347
18;494
19;478
20;407
5;31
6;34
7;21
8;33
9;57
10;73
11;70
12;129
13;117
14;118
15;296
16;484
