chub
n;m;t;i;s;opt;best;iter;time
int;int;float;int;int;float;float;int;float
250;5;0.75;1;6;149581;149665;220;0.535007
250;5;0.75;1;7;149573;149665;20;0.533204
250;5;0.75;1;8;149609;149665;298;0.532551
250;5;0.75;1;9;149609;149665;140;0.529952
250;5;0.75;2;0;155893;155944;65;0.446121
250;5;0.75;2;1;155880;155944;80;0.449602
250;5;0.75;2;2;155881;155944;262;0.520216
250;5;0.75;2;3;155900;155944;167;0.558455
250;5;0.75;2;4;155864;155944;70;0.486511
250;5;0.75;2;5;155881;155944;109;0.404913
250;5;0.75;2;6;155880;155944;236;0.491673
250;5;0.75;2;7;155881;155944;95;0.402604
250;5;0.75;2;8;155886;155944;145;0.429608
250;5;0.75;2;9;155881;155944;126;0.395525
250;5;0.75;3;0;149301;149334;70;0.575517
250;5;0.75;3;1;149302;149334;118;0.575312
250;5;0.75;3;2;149290;149334;51;0.552529
250;5;0.75;3;3;149302;149334;56;0.569182
250;5;0.75;3;4;149302;149334;136;0.548815
250;5;0.75;3;5;149274;149334;72;0.570549
250;5;0.75;3;6;149290;149334;125;0.554274
250;5;0.75;3;7;149278;149334;108;0.566661
250;5;0.75;3;8;149278;149334;41;0.557841
250;5;0.75;3;9;149300;149334;38;0.562131
250;5;0.75;4;0;152085;152130;104;0.505062
250;5;0.75;4;1;152046;152130;48;0.481015
250;5;0.75;4;2;152091;152130;12;0.505627
250;5;0.75;4;3;152078;152130;68;0.380600
250;5;0.75;4;4;152077;152130;99;0.415950
250;5;0.75;4;5;152077;152130;241;0.503842
250;5;0.75;4;6;152085;152130;35;0.516575
250;5;0.75;4;7;152063;152130;173;0.504014
250;5;0.75;4;8;152088;152130;87;0.511373
250;5;0.75;4;9;152106;152130;104;0.494983
250;5;0.75;5;0;150232;150353;73;0.240380
250;5;0.75;5;1;150287;150353;39;0.455094
250;5;0.75;5;2;150214;150353;57;0.269531
250;5;0.75;5;3;150288;150353;269;0.453595
250;5;0.75;5;4;150293;150353;242;0.468705
250;5;0.75;5;5;150234;150353;157;0.458357
250;5;0.75;5;6;150297;150353;141;0.478151
250;5;0.75;5;7;150290;150353;64;0.300243
250;5;0.75;5;8;150298;150353;79;0.435760
250;5;0.75;5;9;150297;150353;140;0.511894
250;5;0.75;6;0;149911;150045;100;0.552301
250;5;0.75;6;1;149928;150045;202;0.543024
250;5;0.75;6;2;149939;150045;252;0.547190
250;5;0.75;6;3;149949;150045;21;0.542549
250;5;0.75;6;4;149938;150045;51;0.546715
250;5;0.75;6;5;150020;150045;266;0.607844
250;5;0.75;6;6;149946;150045;207;0.577107
250;5;0.75;6;7;149964;150045;104;0.549490
250;5;0.75;6;8;149942;150045;155;0.542563
250;5;0.75;6;9;149975;150045;31;0.544488
250;5;0.75;7;0;148539;148607;164;0.557867
250;5;0.75;7;1;148470;148607;287;0.551256
250;5;0.75;7;2;148553;148607;160;0.548335
250;5;0.75;7;3;148551;148607;165;0.551402
250;5;0.75;7;4;148498;148607;18;0.390195
250;5;0.75;7;5;148497;148607;271;0.548306
250;5;0.75;7;6;148517;148607;96;0.551825
250;5;0.75;7;7;148512;148607;213;0.549403
250;5;0.75;7;8;148522;148607;20;0.553127
250;5;0.75;7;9;148542;148607;272;0.417506
250;5;0.75;8;0;149754;149782;287;0.521619
250;5;0.75;8;1;149741;149782;196;0.514320
250;5;0.75;8;2;149721;149782;170;0.519870
250;5;0.75;8;3;149728;149782;149;0.525600
250;5;0.75;8;4;149762;149782;249;0.511821
250;5;0.75;8;5;149715;149782;206;0.525356
250;5;0.75;8;6;149704;149782;70;0.516928
250;5;0.75;8;7;149729;149782;125;0.521992
250;5;0.75;8;8;149738;149782;291;0.559037
250;5;0.75;8;9;149738;149782;17;0.557259
250;5;0.75;9;0;155007;155075;57;0.516189
250;5;0.75;9;1;154999;155075;148;0.520222
250;5;0.75;9;2;155055;155075;100;0.509788
250;5;0.75;9;3;154986;155075;253;0.517747
250;5;0.75;9;4;155035;155075;126;0.505776
250;5;0.75;9;5;154987;155075;253;0.567586
250;5;0.75;9;6;155057;155075;215;0.562468
250;5;0.75;9;7;154976;155075;75;0.534872
250;5;0.75;9;8;154987;155075;143;0.522293
250;5;0.75;9;9;154992;155075;167;0.526240
250;5;0.75;10;0;154613;154668;226;0.479895
250;5;0.75;10;1;154605;154668;188;0.455303
250;5;0.75;10;2;154584;154668;112;0.452117
250;5;0.75;10;3;154573;154668;71;0.498939
250;5;0.75;10;4;154585;154668;236;0.474469
250;5;0.75;10;5;154616;154668;51;0.468138
250;5;0.75;10;6;154560;154668;267;0.482343
250;5;0.75;10;7;154552;154668;237;0.464104
250;5;0.75;10;8;154584;154668;98;0.464795
250;5;0.75;10;9;154576;154668;51;0.470324
250;10;0.25;1;0;58839;59187;89;0.623103
250;10;0.25;1;1;58932;59187;195;0.673260
250;10;0.25;1;2;58899;59187;121;0.674036
250;10;0.25;1;3;58975;59187;36;0.627546
250;10;0.25;1;4;58868;59187;246;0.623881
250;10;0.25;1;5;59018;59187;121;0.629284
250;10;0.25;1;6;58952;59187;152;0.652833
250;10;0.25;1;7;58996;59187;133;0.629899
250;10;0.25;1;8;58996;59187;57;0.577489
250;10;0.25;1;9;58846;59187;142;0.627284
250;10;0.25;2;0;58466;58781;230;0.655981
250;10;0.25;2;1;58447;58781;34;0.661139
250;10;0.25;2;2;58502;58781;78;0.654848
250;10;0.25;2;3;58456;58781;152;0.644655
250;10;0.25;2;4;58463;58781;59;0.667971
250;10;0.25;2;5;58463;58781;19;0.646902
250;10;0.25;2;6;58471;58781;5;0.642497
250;10;0.25;2;7;58466;58781;298;0.608231
250;10;0.25;2;8;58461;58781;58;0.661068
250;10;0.25;2;9;58502;58781;80;0.643811
250;10;0.25;3;0;57829;58097;103;0.695177
250;10;0.25;3;1;57914;58097;137;0.693654
250;10;0.25;3;2;57860;58097;143;0.697318
250;10;0.25;3;3;57884;58097;99;0.690716
250;10;0.25;3;4;57961;58097;219;0.697617
250;10;0.25;3;5;57882;58097;221;0.693878
250;10;0.25;3;6;57922;58097;59;0.694524
250;10;0.25;3;7;57935;58097;141;0.738291
250;10;0.25;3;8;57842;58097;171;0.761027
250;10;0.25;3;9;57913;58097;42;0.886478
250;10;0.25;4;0;60832;61000;60;0.691775
250;10;0.25;4;1;60723;61000;244;0.666669
250;10;0.25;4;2;60660;61000;41;0.694502
250;10;0.25;4;3;60883;61000;82;0.681654
250;10;0.25;4;4;60720;61000;135;0.755881
250;10;0.25;4;5;60793;61000;124;0.760215
250;10;0.25;4;6;60699;61000;242;0.674586
250;10;0.25;4;7;60720;61000;115;0.677749
250;10;0.25;4;8;60763;61000;163;0.675836
250;10;0.25;4;9;60843;61000;68;0.674960
250;10;0.25;5;0;57764;58092;201;0.628368
250;10;0.25;5;1;57732;58092;176;0.615766
250;10;0.25;5;2;57844;58092;141;0.620834
250;10;0.25;5;3;57860;58092;89;0.623933
250;10;0.25;5;4;57731;58092;50;0.618053
250;10;0.25;5;5;57865;58092;19;0.626406
250;10;0.25;5;6;57841;58092;136;0.613488
250;10;0.25;5;7;57795;58092;16;0.613708
250;10;0.25;5;8;57912;58092;7;0.630841
250;10;0.25;5;9;57742;58092;111;0.613146
250;10;0.25;6;0;58602;58824;5;0.697557
250;10;0.25;6;1;58696;58824;129;0.711291
250;10;0.25;6;2;58627;58824;134;0.687125
250;10;0.25;6;3;58529;58824;106;0.700820
250;10;0.25;6;4;58635;58824;8;0.701005
250;10;0.25;6;5;58609;58824;90;0.700410
250;10;0.25;6;6;58576;58824;167;0.709008
250;10;0.25;6;7;58568;58824;25;0.698932
250;10;0.25;6;8;58632;58824;188;0.701327
250;10;0.25;6;9;58602;58824;40;0.697780
250;10;0.25;7;0;58394;58704;24;0.637938
250;10;0.25;7;1;58428;58704;163;0.638582
250;10;0.25;7;2;58361;58704;90;0.633301
250;10;0.25;7;3;58455;58704;147;0.641746
250;10;0.25;7;4;58401;58704;277;0.660511
250;10;0.25;7;5;58401;58704;83;0.694144
250;10;0.25;7;6;58423;58704;227;0.688897
250;10;0.25;7;7;58327;58704;205;0.637967
250;10;0.25;7;8;58461;58704;285;0.641660
250;10;0.25;7;9;58384;58704;164;0.651050
250;10;0.25;8;0;58640;58936;125;0.595189
250;10;0.25;8;1;58768;58936;99;0.534689
250;10;0.25;8;2;58677;58936;298;0.594695
250;10;0.25;8;3;58751;58936;225;0.570716
250;10;0.25;8;4;58768;58936;205;0.539788
250;10;0.25;8;5;58632;58936;253;0.586373
250;10;0.25;8;6;58840;58936;236;0.629808
250;10;0.25;8;7;58539;58936;60;0.675561
250;10;0.25;8;8;58795;58936;74;0.618274
250;10;0.25;8;9;58583;58936;42;0.599360
250;10;0.25;9;0;59177;59387;0;0.555927
250;10;0.25;9;1;59212;59387;158;0.417565
250;10;0.25;9;2;59193;59387;286;0.563140
250;10;0.25;9;3;59096;59387;225;0.849313
250;10;0.25;9;4;59132;59387;69;0.860508
250;10;0.25;9;5;59100;59387;259;0.834352
250;10;0.25;9;6;59179;59387;86;0.704079
250;10;0.25;9;7;59096;59387;36;0.862652
250;10;0.25;9;8;59228;59387;204;0.855535
250;10;0.25;9;9;59190;59387;105;0.858641
250;10;0.25;10;0;59047;59208;275;0.994228
250;10;0.25;10;1;58859;59208;229;0.886569
250;10;0.25;10;2;58881;59208;140;0.700477
250;10;0.25;10;3;58887;59208;5;0.684384
250;10;0.25;10;4;58936;59208;51;0.639642
250;10;0.25;10;5;58900;59208;82;0.642995
250;10;0.25;10;6;58897;59208;49;0.633251
250;10;0.25;10;7;58989;59208;165;0.643668
250;10;0.25;10;8;58867;59208;194;0.634687
250;10;0.25;10;9;58958;59208;122;0.638647
250;10;0.50;1;0;110666;110913;236;0.537612
250;10;0.50;1;1;110633;110913;259;0.540888
250;10;0.50;1;2;110664;110913;167;0.539207
250;10;0.50;1;3;110683;110913;153;0.530309
250;10;0.50;1;4;110721;110913;57;0.526617
250;10;0.50;1;5;110609;110913;267;0.552068
250;10;0.50;1;6;110594;110913;268;0.534679
250;10;0.50;1;7;110624;110913;181;0.438800
250;10;0.50;1;8;110673;110913;137;0.515242
250;10;0.50;1;9;110624;110913;233;0.533760
250;10;0.50;2;0;108399;108717;253;0.644755
250;10;0.50;2;1;108341;108717;220;0.627530
250;10;0.50;2;2;108531;108717;255;0.634223
250;10;0.50;2;3;108384;108717;22;0.635392
250;10;0.50;2;4;108423;108717;106;0.648543
250;10;0.50;2;5;108399;108717;188;0.625157
250;10;0.50;2;6;108409;108717;103;0.638260
250;10;0.50;2;7;108378;108717;33;0.627698
250;10;0.50;2;8;108424;108717;247;0.635585
250;10;0.50;2;9;108446;108717;65;0.673141
250;10;0.50;3;0;108781;108932;19;0.660856
250;10;0.50;3;1;108697;108932;175;0.651210
250;10;0.50;3;2;108662;108932;153;0.637755
250;10;0.50;3;3;108650;108932;75;0.649234
250;10;0.50;3;4;108697;108932;267;0.662078
250;10;0.50;3;5;108738;108932;269;0.709348
250;10;0.50;3;6;108690;108932;12;0.677815
250;10;0.50;3;7;108618;108932;226;0.660787
250;10;0.50;3;8;108662;108932;193;0.639545
250;10;0.50;3;9;108727;108932;199;0.655440
250;10;0.50;4;0;109901;110086;241;0.692134
250;10;0.50;4;1;109797;110086;281;0.658905
250;10;0.50;4;2;109862;110086;259;0.662893
250;10;0.50;4;3;109826;110086;162;0.669918
250;10;0.50;4;4;109837;110086;136;0.669295
250;10;0.50;4;5;109989;110086;123;0.656819
250;10;0.50;4;6;109995;110086;294;0.674629
250;10;0.50;4;7;109911;110086;90;0.661594
250;10;0.50;4;8;109866;110086;175;0.660907
250;10;0.50;4;9;109927;110086;183;0.670716
250;10;0.50;5;0;108315;108485;242;0.571244
250;10;0.50;5;1;108336;108485;208;0.564939
250;10;0.50;5;2;108224;108485;265;0.574334
250;10;0.50;5;3;108180;108485;70;0.380255
250;10;0.50;5;4;108250;108485;291;0.583325
250;10;0.50;5;5;108224;108485;158;0.569729
250;10;0.50;5;6;108315;108485;287;0.577630
250;10;0.50;5;7;108250;108485;214;0.534348
250;10;0.50;5;8;108321;108485;165;0.570109
250;10;0.50;5;9;108224;108485;50;0.340331
250;10;0.50;6;0;110608;110845;196;0.666789
250;10;0.50;6;1;110531;110845;245;0.652047
250;10;0.50;6;2;110568;110845;55;0.642833
250;10;0.50;6;3;110584;110845;64;0.690074
250;10;0.50;6;4;110623;110845;181;0.710877
250;10;0.50;6;5;110571;110845;200;0.863958
250;10;0.50;6;6;110580;110845;131;1.028517
250;10;0.50;6;7;110665;110845;253;1.029119
250;10;0.50;6;8;110652;110845;271;1.031192
250;10;0.50;6;9;110599;110845;36;1.021658
250;10;0.50;7;0;105899;106077;150;0.589071
250;10;0.50;7;1;105869;106077;101;0.586475
250;10;0.50;7;2;105936;106077;48;0.674896
250;10;0.50;7;3;105833;106077;183;0.597184
250;10;0.50;7;4;105808;106077;69;0.600707
250;10;0.50;7;5;105839;106077;53;0.579318
250;10;0.50;7;6;105952;106077;166;0.588979
250;10;0.50;7;7;105891;106077;34;0.575802
250;10;0.50;7;8;105866;106077;70;0.597034
250;10;0.50;7;9;105985;106077;253;0.594753
250;10;0.50;8;0;106543;106686;174;0.586723
250;10;0.50;8;1;106552;106686;164;0.590824
250;10;0.50;8;2;106509;106686;195;0.571838
250;10;0.50;8;3;106470;106686;151;0.593744
250;10;0.50;8;4;106534;106686;21;0.584857
250;10;0.50;8;5;106488;106686;77;0.573664
250;10;0.50;8;6;106558;106686;230;0.578002
250;10;0.50;8;7;106473;106686;146;0.565154
250;10;0.50;8;8;106520;106686;155;0.578665
250;10;0.50;8;9;106459;106686;107;0.575682
250;10;0.50;9;0;109655;109829;217;0.481458
250;10;0.50;9;1;109571;109829;187;0.432803
250;10;0.50;9;2;109716;109829;203;0.488871
250;10;0.50;9;3;109802;109829;239;0.560688
250;10;0.50;9;4;109559;109829;25;0.570123
250;10;0.50;9;5;109717;109829;107;0.403586
250;10;0.50;9;6;109722;109829;274;0.547635
250;10;0.50;9;7;109619;109829;245;0.563023
250;10;0.50;9;8;109643;109829;270;0.570512
250;10;0.50;9;9;109664;109829;185;0.562764
250;10;0.50;10;0;106480;106723;231;0.620696
250;10;0.50;10;1;106528;106723;88;0.637409
250;10;0.50;10;2;106557;106723;272;0.624894
250;10;0.50;10;3;106423;106723;23;0.624350
250;10;0.50;10;4;106441;106723;13;0.631140
250;10;0.50;10;5;106507;106723;71;0.636587
250;10;0.50;10;6;106480;106723;123;0.636372
250;10;0.50;10;7;106611;106723;269;0.626165
250;10;0.50;10;8;106472;106723;49;0.622757
250;10;0.50;10;9;106557;106723;144;0.566619
250;10;0.75;1;0;151614;151809;267;0.561259
250;10;0.75;1;1;151560;151809;2;0.526310
250;10;0.75;1;2;151646;151809;37;0.582179
250;10;0.75;1;3;151554;151809;98;0.556195
250;10;0.75;1;4;151554;151809;174;0.564468
250;10;0.75;1;5;151579;151809;298;0.593365
250;10;0.75;1;6;151658;151809;257;0.626448
250;10;0.75;1;7;151574;151809;98;0.644450
250;10;0.75;1;8;151549;151809;37;0.582566
250;10;0.75;1;9;151581;151809;135;0.556418
250;10;0.75;2;0;148665;148772;99;0.559775
250;10;0.75;2;1;148554;148772;232;0.586973
250;10;0.75;2;2;148772;148772;147;0.450173
250;10;0.75;2;3;148634;148772;145;0.581008
250;10;0.75;2;4;148686;148772;225;0.509555
250;10;0.75;2;5;148607;148772;186;0.584681
250;10;0.75;2;6;148686;148772;130;0.446624
250;10;0.75;2;7;148554;148772;298;0.661123
250;10;0.75;2;8;148686;148772;251;0.578945
250;10;0.75;2;9;148687;148772;48;0.511899
250;10;0.75;3;0;151846;151909;219;0.653965
250;10;0.75;3;1;151660;151909;198;0.628960
250;10;0.75;3;2;151704;151909;88;0.634570
250;10;0.75;3;3;151659;151909;66;0.649103
250;10;0.75;3;4;151743;151909;244;0.627296
250;10;0.75;3;5;151737;151909;221;0.637759
250;10;0.75;3;6;151786;151909;203;0.640467
250;10;0.75;3;7;151775;151909;207;0.639512
250;10;0.75;3;8;151669;151909;268;0.630140
250;10;0.75;3;9;151712;151909;109;0.629948
250;10;0.75;4;0;151178;151324;135;0.628615
250;10;0.75;4;1;151108;151324;79;0.613761
250;10;0.75;4;2;151152;151324;45;0.614829
250;10;0.75;4;3;151073;151324;55;0.624018
250;10;0.75;4;4;151111;151324;116;0.611409
250;10;0.75;4;5;151187;151324;268;0.615805
250;10;0.75;4;6;151166;151324;281;0.612875
250;10;0.75;4;7;151051;151324;133;0.609269
250;10;0.75;4;8;151084;151324;46;0.617688
250;10;0.75;4;9;151057;151324;83;0.627339
250;10;0.75;5;0;151812;151966;262;0.646945
250;10;0.75;5;1;151830;151966;0;0.651498
250;10;0.75;5;2;151854;151966;83;0.648834
250;10;0.75;5;3;151782;151966;239;0.644698
250;10;0.75;5;4;151774;151966;287;0.647419
250;10;0.75;5;5;151845;151966;245;0.734217
250;10;0.75;5;6;151744;151966;30;0.985063
250;10;0.75;5;7;151765;151966;234;0.991157
250;10;0.75;5;8;151810;151966;232;0.992228
250;10;0.75;5;9;151774;151966;32;0.994264
250;10;0.75;6;0;151813;152109;65;0.588421
250;10;0.75;6;1;151855;152109;225;0.592668
250;10;0.75;6;2;151881;152109;108;0.579935
250;10;0.75;6;3;151988;152109;262;0.505441
250;10;0.75;6;4;151897;152109;180;0.572646
250;10;0.75;6;5;151898;152109;228;0.584290
250;10;0.75;6;6;151923;152109;78;0.511748
250;10;0.75;6;7;151791;152109;197;0.592614
250;10;0.75;6;8;151886;152109;82;0.580535
250;10;0.75;6;9;151868;152109;134;0.585011
250;10;0.75;7;0;152957;153131;187;0.614443
250;10;0.75;7;1;152948;153131;166;0.630331
250;10;0.75;7;2;152868;153131;162;0.625753
250;10;0.75;7;3;152870;153131;264;0.608285
250;10;0.75;7;4;152910;153131;71;0.619946
250;10;0.75;7;5;152876;153131;247;0.615004
250;10;0.75;7;6;152909;153131;135;0.622254
250;10;0.75;7;7;152873;153131;171;0.621640
250;10;0.75;7;8;152917;153131;211;0.602458
250;10;0.75;7;9;152993;153131;275;0.629536
250;10;0.75;8;0;153401;153578;133;0.643659
250;10;0.75;8;1;153396;153578;202;0.644850
250;10;0.75;8;2;153397;153578;32;0.618520
250;10;0.75;8;3;153439;153578;225;0.640103
250;10;0.75;8;4;153401;153578;82;0.635634
250;10;0.75;8;5;153429;153578;295;0.624190
250;10;0.75;8;6;153383;153578;170;0.640327
250;10;0.75;8;7;153425;153578;169;0.626867
250;10;0.75;8;8;153412;153578;152;0.634552
250;10;0.75;8;9;153411;153578;262;0.644934
250;10;0.75;9;0;148973;149160;47;0.663300
250;10;0.75;9;1;149006;149160;120;0.671185
250;10;0.75;9;2;148963;149160;256;0.673473
250;10;0.75;9;3;149069;149160;279;0.659368
250;10;0.75;9;4;148881;149160;164;0.669059
250;10;0.75;9;5;149062;149160;58;0.670844
250;10;0.75;9;6;148932;149160;155;0.653890
250;10;0.75;9;7;148992;149160;87;0.656228
250;10;0.75;9;8;149012;149160;292;0.659041
250;10;0.75;9;9;148914;149160;145;0.654941
250;10;0.75;10;0;149480;149704;246;0.659541
250;10;0.75;10;1;149633;149704;284;0.663439
250;10;0.75;10;2;149560;149704;77;0.649978
250;10;0.75;10;3;149504;149704;163;0.655859
250;10;0.75;10;4;149496;149704;266;0.667236
250;10;0.75;10;5;149547;149704;30;0.657133
250;10;0.75;10;6;149452;149704;95;0.703133
250;10;0.75;10;7;149617;149704;124;0.713061
250;10;0.75;10;8;149501;149704;9;0.845009
250;10;0.75;10;9;149561;149704;69;1.023802
250;30;0.25;1;0;55918;56842;135;1.139660
250;30;0.25;1;1;56030;56842;281;1.106894
250;30;0.25;1;2;55853;56842;235;1.231104
250;30;0.25;1;3;55892;56842;94;1.126255
250;30;0.25;1;4;55788;56842;37;1.151493
250;30;0.25;1;5;55916;56842;74;1.182981
250;30;0.25;1;6;55878;56842;293;1.205746
250;30;0.25;1;7;56094;56842;278;1.109716
250;30;0.25;1;8;55908;56842;179;1.067226
250;30;0.25;1;9;55831;56842;291;1.101856
250;30;0.25;2;0;57653;58520;166;1.096481
250;30;0.25;2;1;57583;58520;274;1.111970
250;30;0.25;2;2;57606;58520;271;1.088300
250;30;0.25;2;3;57508;58520;184;1.081065
250;30;0.25;2;4;57574;58520;283;1.122002
250;30;0.25;2;5;57401;58520;32;1.227670
250;30;0.25;2;6;57603;58520;241;1.123940
250;30;0.25;2;7;57624;58520;100;1.103527
250;30;0.25;2;8;57956;58520;286;1.089007
250;30;0.25;2;9;57738;58520;206;1.097539
250;30;0.25;3;0;56000;56614;264;1.089528
250;30;0.25;3;1;55803;56614;201;1.264235
250;30;0.25;3;2;55866;56614;77;1.128737
250;30;0.25;3;3;55865;56614;127;1.203165
250;30;0.25;3;4;55860;56614;191;1.363187
250;30;0.25;3;5;56050;56614;280;1.726046
250;30;0.25;3;6;55597;56614;170;1.806496
250;30;0.25;3;7;55815;56614;194;1.784957
250;30;0.25;3;8;55777;56614;127;1.306635
250;30;0.25;3;9;55783;56614;233;1.235221
250;30;0.25;4;0;56135;56930;36;1.138224
250;30;0.25;4;1;56105;56930;23;1.157296
250;30;0.25;4;2;55992;56930;198;1.283534
250;30;0.25;4;3;55925;56930;245;1.253659
250;30;0.25;4;4;55864;56930;64;1.250223
250;30;0.25;4;5;55942;56930;146;1.141670
250;30;0.25;4;6;55973;56930;184;1.130958
250;30;0.25;4;7;56116;56930;116;1.176512
250;30;0.25;4;8;55827;56930;244;1.251554
250;30;0.25;4;9;55926;56930;63;1.242762
250;30;0.25;5;0;55755;56629;284;1.076730
250;30;0.25;5;1;55806;56629;230;1.142921
250;30;0.25;5;2;55870;56629;274;1.107963
250;30;0.25;5;3;55881;56629;274;1.266032
250;30;0.25;5;4;55653;56629;270;1.222856
250;30;0.25;5;5;55929;56629;222;1.100265
250;30;0.25;5;6;55679;56629;48;1.152908
250;30;0.25;5;7;55956;56629;125;0.893223
250;30;0.25;5;8;55658;56629;254;1.202758
250;30;0.25;5;9;55751;56629;262;1.255445
250;30;0.25;6;0;56339;57205;92;1.270080
250;30;0.25;6;1;56333;57205;199;1.153558
250;30;0.25;6;2;56396;57205;152;1.144146
250;30;0.25;6;3;56344;57205;216;1.156052
250;30;0.25;6;4;56468;57205;274;1.154680
250;30;0.25;6;5;56293;57205;131;1.286809
250;30;0.25;6;6;56263;57205;297;1.169416
250;30;0.25;6;7;56334;57205;44;1.165940
250;30;0.25;6;8;56575;57205;269;1.162644
250;30;0.25;6;9;56314;57205;222;1.170667
250;30;0.25;7;0;55548;56357;84;1.281095
250;30;0.25;7;1;55509;56357;111;1.601242
250;30;0.25;7;2;55470;56357;180;1.924980
250;30;0.25;7;3;55355;56357;91;1.611845
250;30;0.25;7;4;55425;56357;206;1.303419
250;30;0.25;7;5;55405;56357;239;1.228062
250;30;0.25;7;6;55482;56357;200;1.228741
250;30;0.25;7;7;55473;56357;274;1.207803
250;30;0.25;7;8;55365;56357;91;1.226506
250;30;0.25;7;9;55695;56357;253;1.296638
250;30;0.25;8;0;55933;56457;96;0.670837
250;30;0.25;8;1;55982;56457;61;0.553111
250;30;0.25;8;2;55600;56457;274;0.913509
250;30;0.25;8;3;55673;56457;189;0.711653
250;30;0.25;8;4;55672;56457;229;0.793233
250;30;0.25;8;5;55844;56457;255;0.927356
250;30;0.25;8;6;55669;56457;290;0.907462
250;30;0.25;8;7;55771;56457;258;1.008603
250;30;0.25;8;8;55927;56457;257;0.909326
250;30;0.25;8;9;55740;56457;161;0.850390
250;30;0.25;9;0;56337;57474;259;1.151320
250;30;0.25;9;1;56428;57474;105;1.243146
250;30;0.25;9;2;56623;57474;165;1.094992
250;30;0.25;9;3;56831;57474;175;1.203862
250;30;0.25;9;4;56471;57474;180;1.170629
250;30;0.25;9;5;56321;57474;130;1.083243
250;30;0.25;9;6;56354;57474;105;1.056188
250;30;0.25;9;7;56499;57474;241;1.062698
250;30;0.25;9;8;56466;57474;197;1.099720
250;30;0.25;9;9;56372;57474;22;1.084501
250;30;0.25;10;0;55381;56447;286;1.147485
250;30;0.25;10;1;55584;56447;92;1.126496
250;30;0.25;10;2;55682;56447;191;1.092319
250;30;0.25;10;3;55468;56447;211;1.085449
250;30;0.25;10;4;55591;56447;0;1.126326
250;30;0.25;10;5;55227;56447;294;1.124596
250;30;0.25;10;6;55426;56447;118;1.081363
250;30;0.25;10;7;55392;56447;299;1.123808
250;30;0.25;10;8;55555;56447;144;1.124077
250;30;0.25;10;9;55541;56447;281;1.115111
250;30;0.50;1;0;106953;107770;269;1.144046
250;30;0.50;1;1;106971;107770;272;1.111201
250;30;0.50;1;2;107138;107770;189;1.130005
250;30;0.50;1;3;107065;107770;296;1.143140
250;30;0.50;1;4;106962;107770;0;1.146281
250;30;0.50;1;5;107056;107770;224;1.128571
250;30;0.50;1;6;107030;107770;211;1.105884
250;30;0.50;1;7;107074;107770;207;1.137847
250;30;0.50;1;8;107137;107770;233;1.145634
250;30;0.50;1;9;106986;107770;154;1.138855
250;30;0.50;2;0;107903;108392;297;0.841385
250;30;0.50;2;1;107663;108392;143;0.960658
250;30;0.50;2;2;107584;108392;113;0.959878
250;30;0.50;2;3;107861;108392;274;0.870684
250;30;0.50;2;4;107845;108392;123;0.558793
250;30;0.50;2;5;107578;108392;288;0.947141
250;30;0.50;2;6;107989;108392;297;0.855354
250;30;0.50;2;7;107905;108392;242;0.937887
250;30;0.50;2;8;107807;108392;253;0.868141
250;30;0.50;2;9;107766;108392;261;0.876047
250;30;0.50;3;0;105990;106442;282;0.926010
250;30;0.50;3;1;105879;106442;241;0.881459
250;30;0.50;3;2;106142;106442;275;0.860742
250;30;0.50;3;3;105941;106442;259;0.866537
250;30;0.50;3;4;105800;106442;243;0.886076
250;30;0.50;3;5;105946;106442;259;0.773577
250;30;0.50;3;6;105968;106442;193;0.680069
250;30;0.50;3;7;105959;106442;242;0.883950
250;30;0.50;3;8;105817;106442;291;0.868340
250;30;0.50;3;9;106040;106442;276;0.885911
250;30;0.50;4;0;106201;106876;284;0.906041
250;30;0.50;4;1;106306;106876;257;0.885117
250;30;0.50;4;2;106529;106876;282;0.877777
250;30;0.50;4;3;106392;106876;125;0.891569
250;30;0.50;4;4;106201;106876;290;0.899881
250;30;0.50;4;5;106349;106876;261;0.883586
250;30;0.50;4;6;106413;106876;270;0.881115
250;30;0.50;4;7;106286;106876;148;0.837615
250;30;0.50;4;8;106226;106876;217;0.915574
250;30;0.50;4;9;106251;106876;288;0.802679
250;30;0.50;5;0;106505;107414;70;1.066413
250;30;0.50;5;1;106799;107414;232;1.062314
250;30;0.50;5;2;106597;107414;297;1.054036
250;30;0.50;5;3;106490;107414;171;1.076739
250;30;0.50;5;4;106524;107414;286;1.056832
250;30;0.50;5;5;106741;107414;252;1.048782
250;30;0.50;5;6;106697;107414;216;1.053785
250;30;0.50;5;7;106472;107414;297;1.068782
250;30;0.50;5;8;106632;107414;202;1.079523
250;30;0.50;5;9;106691;107414;37;1.068156
250;30;0.50;6;0;106505;107271;91;1.141839
250;30;0.50;6;1;106495;107271;287;1.117573
250;30;0.50;6;2;106558;107271;264;1.120593
250;30;0.50;6;3;106449;107271;212;1.105450
250;30;0.50;6;4;106556;107271;127;1.094770
250;30;0.50;6;5;106338;107271;81;1.114408
250;30;0.50;6;6;106598;107271;152;1.081922
250;30;0.50;6;7;106471;107271;222;1.126542
250;30;0.50;6;8;106667;107271;175;1.097222
250;30;0.50;6;9;106542;107271;164;1.066750
250;30;0.50;7;0;105666;106372;260;1.031657
250;30;0.50;7;1;105627;106372;242;1.037289
250;30;0.50;7;2;105758;106372;254;0.954365
250;30;0.50;7;3;105598;106372;216;1.059057
