B-4000-2-5.txt;03;239.630;3;2.618e+12;
B-4000-2-5.txt;04;239.194;3;2.626e+12;
B-4000-2-5.txt;05;240.594;2;2.620e+12;
B-4000-2-5.txt;06;239.730;2;2.616e+12;
B-4000-2-5.txt;07;239.490;2;2.617e+12;
B-4000-2-5.txt;08;239.327;2;2.619e+12;
B-4000-2-5.txt;09;239.953;3;2.618e+12;
B-4000-2-5.txt;10;239.921;1;2.619e+12;
B-4000-2-6.txt;01;239.072;2;2.682e+12;
B-4000-2-6.txt;02;240.389;4;2.680e+12;
B-4000-2-6.txt;03;239.640;4;2.680e+12;
B-4000-2-6.txt;04;240.058;1;2.692e+12;
B-4000-2-6.txt;05;239.073;5;2.677e+12;
B-4000-2-6.txt;06;240.255;4;2.682e+12;
B-4000-2-6.txt;07;240.912;3;2.680e+12;
B-4000-2-6.txt;08;239.571;3;2.688e+12;
B-4000-2-6.txt;09;245.076;2;2.688e+12;
B-4000-2-6.txt;10;239.969;2;2.685e+12;
B-4000-2-7.txt;01;238.970;1;2.728e+12;
B-4000-2-7.txt;02;231.292;3;2.715e+12;
B-4000-2-7.txt;03;239.637;3;2.716e+12;
B-4000-2-7.txt;04;239.245;4;2.717e+12;
B-4000-2-7.txt;05;239.294;1;2.720e+12;
B-4000-2-7.txt;06;238.682;4;2.722e+12;
B-4000-2-7.txt;07;244.086;4;2.722e+12;
B-4000-2-7.txt;08;243.445;1;2.728e+12;
B-4000-2-7.txt;09;243.373;1;2.725e+12;
B-4000-2-7.txt;10;254.328;3;2.717e+12;
B-4000-2-8.txt;01;237.766;2;2.656e+12;
B-4000-2-8.txt;02;236.145;3;2.653e+12;
B-4000-2-8.txt;03;239.122;2;2.657e+12;
B-4000-2-8.txt;04;239.845;2;2.657e+12;
B-4000-2-8.txt;05;238.569;3;2.654e+12;
B-4000-2-8.txt;06;243.260;2;2.662e+12;
B-4000-2-8.txt;07;247.316;3;2.654e+12;
B-4000-2-8.txt;08;242.956;1;2.657e+12;
B-4000-2-8.txt;09;241.798;2;2.664e+12;
B-4000-2-8.txt;10;244.851;3;2.658e+12;
B-4000-2-9.txt;01;255.905;7;2.640e+12;
B-4000-2-9.txt;02;250.510;3;2.635e+12;
B-4000-2-9.txt;03;244.103;4;2.636e+12;
B-4000-2-9.txt;04;246.689;4;2.634e+12;
B-4000-2-9.txt;05;239.960;1;2.649e+12;
B-4000-2-9.txt;06;239.809;3;2.640e+12;
B-4000-2-9.txt;07;239.184;5;2.642e+12;
B-4000-2-9.txt;08;239.493;1;2.649e+12;
B-4000-2-9.txt;09;239.094;1;2.645e+12;
B-4000-2-9.txt;10;243.717;3;2.640e+12;
C-500-2-10.txt;01;102.264;316;3.580e+10;
C-500-2-10.txt;02;102.523;286;3.614e+10;
C-500-2-10.txt;03;105.109;342;3.599e+10;
C-500-2-10.txt;04;101.562;356;3.622e+10;
C-500-2-10.txt;05;102.447;293;3.608e+10;
C-500-2-10.txt;06;102.419;310;3.618e+10;
C-500-2-10.txt;07;103.157;280;3.614e+10;
C-500-2-10.txt;08;105.922;308;3.628e+10;
C-500-2-10.txt;09;109.696;397;3.612e+10;
C-500-2-10.txt;10;104.119;373;3.612e+10;
C-500-2-1.txt;01;104.814;295;3.681e+10;
C-500-2-1.txt;02;102.574;288;3.690e+10;
C-500-2-1.txt;03;101.394;359;3.662e+10;
C-500-2-1.txt;04;102.246;309;3.648e+10;
C-500-2-1.txt;05;103.170;322;3.685e+10;
C-500-2-1.txt;06;102.555;266;3.661e+10;
C-500-2-1.txt;07;103.160;268;3.690e+10;
C-500-2-1.txt;08;101.951;298;3.693e+10;
C-500-2-1.txt;09;101.669;302;3.680e+10;
C-500-2-1.txt;10;101.976;314;3.703e+10;
C-500-2-2.txt;01;101.731;320;3.750e+10;
C-500-2-2.txt;02;101.305;375;3.778e+10;
C-500-2-2.txt;03;101.395;302;3.728e+10;
C-500-2-2.txt;04;101.858;285;3.758e+10;
C-500-2-2.txt;05;101.493;364;3.744e+10;
C-500-2-2.txt;06;101.189;304;3.730e+10;
C-500-2-2.txt;07;102.405;289;3.736e+10;
C-500-2-2.txt;08;101.674;271;3.734e+10;
C-500-2-2.txt;09;101.830;296;3.717e+10;
C-500-2-2.txt;10;101.462;323;3.726e+10;
C-500-2-3.txt;01;101.034;268;3.688e+10;
C-500-2-3.txt;02;101.861;278;3.677e+10;
C-500-2-3.txt;03;101.582;323;3.685e+10;
C-500-2-3.txt;04;102.179;313;3.692e+10;
C-500-2-3.txt;05;101.962;276;3.691e+10;
C-500-2-3.txt;06;102.075;302;3.651e+10;
C-500-2-3.txt;07;102.307;290;3.688e+10;
C-500-2-3.txt;08;101.245;340;3.694e+10;
C-500-2-3.txt;09;102.056;254;3.708e+10;
C-500-2-3.txt;10;102.431;266;3.693e+10;
C-500-2-4.txt;01;108.665;321;3.696e+10;
C-500-2-4.txt;02;107.822;355;3.664e+10;
C-500-2-4.txt;03;107.870;274;3.689e+10;
C-500-2-4.txt;04;107.246;304;3.699e+10;
C-500-2-4.txt;05;106.744;314;3.676e+10;
C-500-2-4.txt;06;106.915;312;3.685e+10;
C-500-2-4.txt;07;106.198;338;3.665e+10;
C-500-2-4.txt;08;110.059;274;3.656e+10;
C-500-2-4.txt;09;108.788;311;3.704e+10;
C-500-2-4.txt;10;107.019;300;3.708e+10;
C-500-2-5.txt;01;103.716;283;3.725e+10;
C-500-2-5.txt;02;101.981;280;3.679e+10;
C-500-2-5.txt;03;103.114;301;3.744e+10;
C-500-2-5.txt;04;101.598;376;3.733e+10;
C-500-2-5.txt;05;104.207;326;3.764e+10;
C-500-2-5.txt;06;103.392;287;3.709e+10;
C-500-2-5.txt;07;105.713;277;3.684e+10;
C-500-2-5.txt;08;102.885;288;3.736e+10;
C-500-2-5.txt;09;101.508;293;3.728e+10;
C-500-2-5.txt;10;101.887;269;3.716e+10;
